CARIDADE-CE,,,,,,,,,CE,,,,"1.607,97",,,,,,,,,-,,,,,,"1.607,97",,,,,,,,,"7.073,22",,,,,,,
CARIRE-CE,,,,,,,,,CE,,,,"1.674,96",,,,,,,,,-,,,,,,"1.674,96",,,,,,,,,"7.367,93",,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,,"1.607,97",,,,,,,,,-,,,,,,"1.607,97",,,,,,,,,"7.073,22",,,,,,,
CATUNDA-CE,,,,,,,,,CE,,,,"1.406,97",,,,,,,,,-,,,,,,"1.406,97",,,,,,,,,"6.189,06",,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,,-,,,,,,,,,"7.096,07",,,,,,"7.096,07",,,,,,,,,"43.296,25",,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
COREAU-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,,"2.344,95",,,,,,,,,-,,,,,,"2.344,95",,,,,,,,,"10.315,12",,,,,,,
CROATA-CE,,,,,,,,,CE,,,,"1.607,97",,,,,,,,,-,,,,,,"1.607,97",,,,,,,,,"7.073,22",,,,,,,
CRUZ-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,,,"77.659,06",,,,,,,,,"9.461,43",,,,,,"87.120,49",,,,,,,,,"1.389.618,13",,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,,,"1.339,97",,,,,,,,,-,,,,,,"1.339,97",,,,,,,,,"5.894,34",,,,,,,
GRACA-CE,,,,,,,,,CE,,,,"1.540,97",,,,,,,,,-,,,,,,"1.540,97",,,,,,,,,"6.778,50",,,,,,,
GRANJA-CE,,,,,,,,,CE,,,,"2.143,96",,,,,,,,,-,,,,,,"2.143,96",,,,,,,,,"9.430,97",,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,,,"1.339,97",,,,,,,,,-,,,,,,"1.339,97",,,,,,,,,"5.894,34",,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,,,"2.009,96",,,,,,,,,-,,,,,,"2.009,96",,,,,,,,,"8.841,53",,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,,,"1.674,96",,,,,,,,,-,,,,,,"1.674,96",,,,,,,,,"7.367,93",,,,,,,
HORIZONTE-CE,,,,,,,,,CE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"3,75",,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
ICAPUI-CE,,,,,,,,,CE,,,,"56.939,83",,,,,,,,,"17.547,93",,,,,,"74.487,76",,,,,,,,,"464.101,42",,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,,,"1.808,96",,,,,,,,,-,,,,,,"1.808,96",,,,,,,,,"7.957,38",,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,,,"1.406,97",,,,,,,,,-,,,,,,"1.406,97",,,,,,,,,"6.189,06",,,,,,,
IPU-CE,,,,,,,,,CE,,,,"2.009,96",,,,,,,,,-,,,,,,"2.009,96",,,,,,,,,"8.841,53",,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,,,"2.009,96",,,,,,,,,-,,,,,,"2.009,96",,,,,,,,,"8.841,53",,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,,,"2.076,96",,,,,,,,,-,,,,,,"2.076,96",,,,,,,,,"9.136,25",,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,,,"56.475,66",,,,,,,,,"52.155,99",,,,,,"108.631,65",,,,,,,,,"494.223,29",,,,,,,
ITAREMA-CE,,,,,,,,,CE,,,,"44.264,71",,,,,,,,,"28.463,10",,,,,,"72.727,81",,,,,,,,,"336.036,65",,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,,,"115,90",,,,,,,,,"48,67",,,,,,"164,57",,,,,,,,,"1.748,58",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,,,"1.540,97",,,,,,,,,-,,,,,,"1.540,97",,,,,,,,,"6.778,50",,,,,,,
MARACANAU-CE,,,,,,,,,CE,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.838,11",,,,,,,
MARCO-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,,,"1.406,97",,,,,,,,,-,,,,,,"1.406,97",,,,,,,,,"6.189,06",,,,,,,
MASSAPE-CE,,,,,,,,,CE,,,,"1.942,96",,,,,,,,,-,,,,,,"1.942,96",,,,,,,,,"8.546,82",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,,,"1.607,97",,,,,,,,,-,,,,,,"1.607,97",,,,,,,,,"7.073,22",,,,,,,
MORAUJO-CE,,,,,,,,,CE,,,,"1.339,97",,,,,,,,,-,,,,,,"1.339,97",,,,,,,,,"5.894,34",,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,,,"1.540,97",,,,,,,,,-,,,,,,"1.540,97",,,,,,,,,"6.778,50",,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,,,"1.875,96",,,,,,,,,-,,,,,,"1.875,96",,,,,,,,,"8.252,10",,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,,,"1.808,96",,,,,,,,,-,,,,,,"1.808,96",,,,,,,,,"7.957,38",,,,,,,
PACUJA-CE,,,,,,,,,CE,,,,"1.339,97",,,,,,,,,-,,,,,,"1.339,97",,,,,,,,,"5.894,34",,,,,,,
PARACURU-CE,,,,,,,,,CE,,,,"42.738,34",,,,,,,,,"78.179,71",,,,,,"120.918,05",,,,,,,,,"503.629,23",,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,,,"1.875,96",,,,,,,,,"2.140,31",,,,,,"4.016,27",,,,,,,,,"18.850,05",,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,,,"1.406,97",,,,,,,,,-,,,,,,"1.406,97",,,,,,,,,"6.189,06",,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,,,"1.942,96",,,,,,,,,-,,,,,,"1.942,96",,,,,,,,,"8.546,82",,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,,,"1.339,97",,,,,,,,,-,,,,,,"1.339,97",,,,,,,,,"5.894,34",,,,,,,
PORANGA-CE,,,,,,,,,CE,,,,"1.406,97",,,,,,,,,-,,,,,,"1.406,97",,,,,,,,,"6.189,06",,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,,,"1.741,96",,,,,,,,,-,,,,,,"1.741,96",,,,,,,,,"7.662,65",,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,,,"1.674,96",,,,,,,,,-,,,,,,"1.674,96",,,,,,,,,"7.367,93",,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,,,"2.076,96",,,,,,,,,-,,,,,,"2.076,96",,,,,,,,,"9.136,25",,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,,,"1.875,96",,,,,,,,,-,,,,,,"1.875,96",,,,,,,,,"8.252,10",,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,,,"2.076,96",,,,,,,,,-,,,,,,"2.076,96",,,,,,,,,"9.136,25",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,CE,,,,"2.076,96",,,,,,,,,-,,,,,,"2.076,96",,,,,,,,,"651.126,05",,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,,,"1.339,97",,,,,,,,,-,,,,,,"1.339,97",,,,,,,,,"5.894,34",,,,,,,
SOBRAL-CE,,,,,,,,,CE,,,,"2.679,95",,,,,,,,,-,,,,,,"2.679,95",,,,,,,,,"11.788,71",,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,,,"1.808,96",,,,,,,,,-,,,,,,"1.808,96",,,,,,,,,"7.957,38",,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,,,"1.540,97",,,,,,,,,-,,,,,,"1.540,97",,,,,,,,,"6.778,50",,,,,,,
TIANGUA-CE,,,,,,,,,CE,,,,"2.277,95",,,,,,,,,-,,,,,,"2.277,95",,,,,,,,,"10.020,40",,,,,,,
TRAIRI-CE,,,,,,,,,CE,,,,"48.843,82",,,,,,,,,"68.500,98",,,,,,"117.344,80",,,,,,,,,"543.273,54",,,,,,,
TURURU-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
UBAJARA-CE,,,,,,,,,CE,,,,"1.875,96",,,,,,,,,-,,,,,,"1.875,96",,,,,,,,,"8.252,10",,,,,,,
UMIRIM-CE,,,,,,,,,CE,,,,"1.674,96",,,,,,,,,-,,,,,,"1.674,96",,,,,,,,,"7.367,93",,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,,,"1.674,96",,,,,,,,,-,,,,,,"1.674,96",,,,,,,,,"7.367,93",,,,,,,
URUOCA-CE,,,,,,,,,CE,,,,"1.473,97",,,,,,,,,-,,,,,,"1.473,97",,,,,,,,,"6.483,78",,,,,,,
VARJOTA-CE,,,,,,,,,CE,,,,"1.607,97",,,,,,,,,-,,,,,,"1.607,97",,,,,,,,,"7.073,22",,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,,,"2.143,96",,,,,,,,,-,,,,,,"2.143,96",,,,,,,,,"9.430,97",,,,,,,
CEARA  TOTAL,,,,,,,,,,,,,"1.340.575,40",,,,,,,,,"360.140,88",,,,,,"1.700.716,28",,,,,,,,,"9.576.858,54",,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,-,,,,,,"80.612,97",,,,,,,,,"307.614,48",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
ALEGRE-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,-,,,,,,"80.612,97",,,,,,,,,"307.614,48",,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,,,"317.196,51",,,,,,,,,"1.669.277,57",,,,,,"1.986.474,08",,,,,,,,,"7.017.797,72",,,,,,,
APIACA-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,,,"444.075,11",,,,,,,,,"1.779.330,00",,,,,,"2.223.405,11",,,,,,,,,"9.329.582,05",,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,-,,,,,,"80.612,97",,,,,,,,,"307.614,48",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,,,"86.371,04",,,,,,,,,-,,,,,,"86.371,04",,,,,,,,,"329.586,95",,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,,,"115.161,39",,,,,,,,,-,,,,,,"115.161,39",,,,,,,,,"439.449,27",,,,,,,
CARIACICA-ES,,,,,,,,,ES,,,,"115.161,39",,,,,,,,,-,,,,,,"115.161,39",,,,,,,,,"439.449,27",,,,,,,
CASTELO-ES,,,,,,,,,ES,,,,"83.492,01",,,,,,,,,-,,,,,,"83.492,01",,,,,,,,,"318.600,72",,,,,,,
COLATINA-ES,,,,,,,,,ES,,,,"106.524,29",,,,,,,,,-,,,,,,"106.524,29",,,,,,,,,"406.490,59",,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,,,"123.056,06",,,,,,,,,"19.351,31",,,,,,"142.407,37",,,,,,,,,"710.709,41",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,-,,,,,,"80.612,97",,,,,,,,,"307.614,48",,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,,,"74.854,90",,,,,,,,,-,,,,,,"74.854,90",,,,,,,,,"285.642,02",,,,,,,
FUNDAO-ES,,,,,,,,,ES,,,,"291.820,79",,,,,,,,,"244.598,81",,,,,,"536.419,60",,,,,,,,,"2.263.975,81",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
GUACUI-ES,,,,,,,,,ES,,,,"77.733,94",,,,,,,,,-,,,,,,"77.733,94",,,,,,,,,"296.628,26",,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,,,"106.524,29",,,,,,,,,-,,,,,,"106.524,29",,,,,,,,,"406.490,59",,,,,,,
IBATIBA-ES,,,,,,,,,ES,,,,"71.975,87",,,,,,,,,-,,,,,,"71.975,87",,,,,,,,,"274.655,80",,,,,,,
IBIRACU-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
ICONHA-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
IRUPI-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,,,"355.260,09",,,,,,,,,"1.089.674,01",,,,,,"1.444.934,10",,,,,,,,,"6.705.769,97",,,,,,,
ITARANA-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
IUNA-ES,,,,,,,,,ES,,,,"77.733,94",,,,,,,,,-,,,,,,"77.733,94",,,,,,,,,"296.628,26",,,,,,,
JAGUARE-ES,,,,,,,,,ES,,,,"324.781,79",,,,,,,,,"116.929,62",,,,,,"441.711,41",,,,,,,,,"2.325.969,46",,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,,,"66.217,79",,,,,,,,,-,,,,,,"66.217,79",,,,,,,,,"252.683,32",,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
LINHARES-ES,,,,,,,,,ES,,,,"3.740.660,64",,,,,,,,,"359.596,18",,,,,,"4.100.256,82",,,,,,,,,"16.964.213,16",,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,"231.561,78",,,,,,"312.174,75",,,,,,,,,"1.251.362,25",,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,,,"77.733,94",,,,,,,,,-,,,,,,"77.733,94",,,,,,,,,"296.628,26",,,,,,,
MONTANHA-ES,,,,,,,,,ES,,,,"69.096,83",,,,,,,,,-,,,,,,"69.096,83",,,,,,,,,"263.669,55",,,,,,,
MUCURICI-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,,,"71.975,87",,,,,,,,,-,,,,,,"71.975,87",,,,,,,,,"274.655,80",,,,,,,
MUQUI-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,,,"89.250,07",,,,,,,,,-,,,,,,"89.250,07",,,,,,,,,"340.573,17",,,,,,,
PANCAS-ES,,,,,,,,,ES,,,,"71.975,87",,,,,,,,,-,,,,,,"71.975,87",,,,,,,,,"274.655,80",,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,,,"74.854,90",,,,,,,,,-,,,,,,"74.854,90",,,,,,,,,"285.642,02",,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,,,"74.854,90",,,,,,,,,-,,,,,,"74.854,90",,,,,,,,,"285.642,02",,,,,,,
PIUMA-ES,,,,,,,,,ES,,,,"832.765,76",,,,,,,,,"151.280,69",,,,,,"984.046,45",,,,,,,,,"1.424.407,32",,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,,,"266.445,06",,,,,,,,,"4.957.512,30",,,,,,"5.223.957,36",,,,,,,,,"22.870.520,01",,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,,,"69.096,83",,,,,,,,,-,,,,,,"69.096,83",,,,,,,,,"263.669,55",,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,-,,,,,,"80.612,97",,,,,,,,,"307.614,48",,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,,,"74.854,90",,,,,,,,,-,,,,,,"74.854,90",,,,,,,,,"285.642,02",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,,,"80.612,97",,,,,,,,,-,,,,,,"80.612,97",,,,,,,,,"307.614,48",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,,,"1.750.851,00",,,,,,,,,"75.707,75",,,,,,"1.826.558,75",,,,,,,,,"7.248.828,38",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,,,"60.459,73",,,,,,,,,-,,,,,,"60.459,73",,,,,,,,,"230.710,85",,,,,,,
SERRA-ES,,,,,,,,,ES,,,,"507.514,41",,,,,,,,,"622.599,70",,,,,,"1.130.114,11",,,,,,,,,"4.661.795,98",,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,,,"74.854,90",,,,,,,,,-,,,,,,"74.854,90",,,,,,,,,"285.642,02",,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,,,"69.096,83",,,,,,,,,-,,,,,,"69.096,83",,,,,,,,,"263.669,55",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,,,"71.975,87",,,,,,,,,-,,,,,,"71.975,87",,,,,,,,,"274.655,80",,,,,,,
VIANA-ES,,,,,,,,,ES,,,,"95.008,15",,,,,,,,,-,,,,,,"95.008,15",,,,,,,,,"362.545,65",,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,,,"57.580,69",,,,,,,,,-,,,,,,"57.580,69",,,,,,,,,"219.724,61",,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,,,"63.338,76",,,,,,,,,-,,,,,,"63.338,76",,,,,,,,,"241.697,08",,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,,,"507.514,41",,,,,,,,,-,,,,,,"507.514,41",,,,,,,,,"2.374.694,57",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA-ES,,,,,,,,,ES,,,,"507.514,41",,,,,,,,,"53.790,88",,,,,,"561.305,29",,,,,,,,,"2.572.293,76",,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,,"14.538.484,05",,,,,,,,,"11.371.210,60",,,,,,"25.909.694,65",,,,,,,,,"104.849.454,38",,,,,,,
BETIM-MG,,,,,,,,,MG,,,,"43.590,97",,,,,,,,,-,,,,,,"43.590,97",,,,,,,,,"211.955,86",,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,,"43.590,97",,,,,,,,,-,,,,,,"43.590,97",,,,,,,,,"211.955,86",,,,,,,
AFUA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
ALENQUER-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
ANAJAS-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
BREVES-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
CHAVES-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
CURUA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
FARO-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
GURUPA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
JURUTI-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
MELGACO-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
OBIDOS-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
PRAINHA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
SANTAREM-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"6.411,04",,,,,,"6.411,04",,,,,,,,,"34.675,23",,,,,,,
PARA  TOTAL,,,,,,,,,,,,,-,,,,,,,,,"108.987,68",,,,,,"108.987,68",,,,,,,,,"589.478,91",,,,,,,
CALDAS BRANDAO-PB,,,,,,,,,PB,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"3,20",,,,,,,
SANTA RITA-PB,,,,,,,,,PB,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"122,05",,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"125,25",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.838,11",,,,,,,
CAMARAGIBE-PE,,,,,,,,,PE,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.834,36",,,,,,,
GOIANA-PE,,,,,,,,,PE,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.838,11",,,,,,,
