LINHARES-ES,,,,,ES,,,,,"1.398.669,43",,,,,,,"313.685,04",,,,,,,"1.712.354,47",,,,,,,"20.796.032,56",,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"24.099,07",,,,,,,-,,,,,,,"24.099,07",,,,,,,"276.931,40",,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"23.238,39",,,,,,,-,,,,,,,"23.238,39",,,,,,,"193.136,54",,,,,,,
MONTANHA-ES,,,,,ES,,,,,"20.656,34",,,,,,,-,,,,,,,"20.656,34",,,,,,,"171.676,92",,,,,,,
MUCURICI-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"21.517,03",,,,,,,-,,,,,,,"21.517,03",,,,,,,"178.830,14",,,,,,,
MUQUI-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"26.681,11",,,,,,,-,,,,,,,"26.681,11",,,,,,,"221.749,36",,,,,,,
PANCAS-ES,,,,,ES,,,,,"22.377,71",,,,,,,-,,,,,,,"22.377,71",,,,,,,"185.983,33",,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"22.377,71",,,,,,,-,,,,,,,"22.377,71",,,,,,,"185.983,33",,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"22.377,71",,,,,,,-,,,,,,,"22.377,71",,,,,,,"185.983,33",,,,,,,
PIUMA-ES,,,,,ES,,,,,"19.795,66",,,,,,,-,,,,,,,"19.795,66",,,,,,,"164.523,73",,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"150.798,52",,,,,,,"496.353,36",,,,,,,"647.151,88",,,,,,,"8.063.950,58",,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"20.656,34",,,,,,,-,,,,,,,"20.656,34",,,,,,,"171.676,92",,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"24.099,07",,,,,,,-,,,,,,,"24.099,07",,,,,,,"200.289,76",,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"22.377,71",,,,,,,-,,,,,,,"22.377,71",,,,,,,"185.983,33",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"23.238,39",,,,,,,-,,,,,,,"23.238,39",,,,,,,"193.136,54",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"1.331.984,34",,,,,,,"115.456,94",,,,,,,"1.447.441,28",,,,,,,"18.134.304,08",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
SERRA-ES,,,,,ES,,,,,"271.437,34",,,,,,,"663.928,12",,,,,,,"935.365,46",,,,,,,"7.343.638,36",,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"21.517,03",,,,,,,-,,,,,,,"21.517,03",,,,,,,"178.830,14",,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"20.656,34",,,,,,,-,,,,,,,"20.656,34",,,,,,,"171.676,92",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"20.656,34",,,,,,,-,,,,,,,"20.656,34",,,,,,,"171.676,92",,,,,,,
VIANA-ES,,,,,ES,,,,,"27.541,79",,,,,,,-,,,,,,,"27.541,79",,,,,,,"228.902,58",,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
VILA VELHA-ES,,,,,ES,,,,,"301.597,04",,,,,,,-,,,,,,,"301.597,04",,,,,,,"2.549.855,71",,,,,,,
VITORIA-ES,,,,,ES,,,,,"301.597,04",,,,,,,-,,,,,,,"301.597,04",,,,,,,"2.549.855,71",,,,,,,
ESPIRITO SANTO TOTAL,,,,,,,,,,"6.296.933,72",,,,,,,"3.689.312,88",,,,,,,"9.986.246,60",,,,,,,"100.659.220,83",,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,,,"547.115,61",,,,,,,-,,,,,,,"547.115,61",,,,,,,"6.790.314,71",,,,,,,
MINAS GERAIS TOTAL,,,,,,,,,,"547.115,61",,,,,,,-,,,,,,,"547.115,61",,,,,,,"6.790.314,71",,,,,,,
AFUA-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
ALENQUER-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
ALMEIRIM-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
ANAJAS-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
BREVES-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
CHAVES-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
CURUA-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
FARO-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
GURUPA-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
JURUTI-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
MELGACO-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
OBIDOS-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
PRAINHA-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
SANTAREM-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
TERRA SANTA-PA,,,,,PA,,,,,-,,,,,,,"6.975,84",,,,,,,"6.975,84",,,,,,,"80.450,63",,,,,,,
PARA TOTAL,,,,,,,,,,-,,,,,,,"118.589,28",,,,,,,"118.589,28",,,,,,,"1.367.660,71",,,,,,,
SANTA RITA-PB,,,,,PB,,,,,"546.248,12",,,,,,,-,,,,,,,"546.248,12",,,,,,,"13.784.972,25",,,,,,,
PARAIBA TOTAL,,,,,,,,,,"546.248,12",,,,,,,-,,,,,,,"546.248,12",,,,,,,"13.784.972,25",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,,,"591.409,06",,,,,,,-,,,,,,,"591.409,06",,,,,,,"6.873.081,54",,,,,,,
CAMARAGIBE-PE,,,,,PE,,,,,"546.248,12",,,,,,,-,,,,,,,"546.248,12",,,,,,,"2.424.559,66",,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,,,"45.160,94",,,,,,,-,,,,,,,"45.160,94",,,,,,,"91.421,78",,,,,,,
PAULISTA-PE,,,,,PE,,,,,"547.038,40",,,,,,,-,,,,,,,"547.038,40",,,,,,,"5.489.877,75",,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,PE,,,,,"546.248,12",,,,,,,-,,,,,,,"546.248,12",,,,,,,"5.086.857,16",,,,,,,
PERNAMBUCO TOTAL,,,,,,,,,,"2.276.104,64",,,,,,,-,,,,,,,"2.276.104,64",,,,,,,"19.965.797,89",,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,,"3.006,47",,,,,,,-,,,,,,,"3.006,47",,,,,,,"63.145,15",,,,,,,
ANTONINA-PR,,,,,PR,,,,,"2.087,83",,,,,,,-,,,,,,,"2.087,83",,,,,,,"43.850,78",,,,,,,
ARAUCARIA-PR,,,,,PR,,,,,"3.006,47",,,,,,,-,,,,,,,"3.006,47",,,,,,,"63.145,15",,,,,,,
BALSA NOVA-PR,,,,,PR,,,,,"1.753,77",,,,,,,-,,,,,,,"1.753,77",,,,,,,"36.834,64",,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,,"2.421,88",,,,,,,-,,,,,,,"2.421,88",,,,,,,"50.866,92",,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,,"3.006,47",,,,,,,-,,,,,,,"3.006,47",,,,,,,"63.145,15",,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,,"2.171,34",,,,,,,-,,,,,,,"2.171,34",,,,,,,"45.604,83",,,,,,,
CERRO AZUL-PR,,,,,PR,,,,,"2.004,31",,,,,,,-,,,,,,,"2.004,31",,,,,,,"42.096,74",,,,,,,
COLOMBO-PR,,,,,PR,,,,,"3.340,52",,,,,,,-,,,,,,,"3.340,52",,,,,,,"70.161,27",,,,,,,
CONTENDA-PR,,,,,PR,,,,,"1.837,29",,,,,,,-,,,,,,,"1.837,29",,,,,,,"38.588,68",,,,,,,
CURITIBA-PR,,,,,PR,,,,,"3.340,52",,,,,,,-,,,,,,,"3.340,52",,,,,,,"70.161,27",,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,,"2.755,93",,,,,,,-,,,,,,,"2.755,93",,,,,,,"57.883,05",,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
GUARATUBA-PR,,,,,PR,,,,,"59.440,54",,,,,,,"52.010,47",,,,,,,"111.451,01",,,,,,,"674.795,89",,,,,,,
ITAPERUCU-PR,,,,,PR,,,,,"2.087,83",,,,,,,-,,,,,,,"2.087,83",,,,,,,"43.850,78",,,,,,,
LAPA-PR,,,,,PR,,,,,"2.588,91",,,,,,,-,,,,,,,"2.588,91",,,,,,,"54.374,98",,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,,"2.004,31",,,,,,,-,,,,,,,"2.004,31",,,,,,,"42.096,74",,,,,,,
MATINHOS-PR,,,,,PR,,,,,"59.440,54",,,,,,,"42.629,86",,,,,,,"102.070,40",,,,,,,"3.396.731,41",,,,,,,
MORRETES-PR,,,,,PR,,,,,"1.920,80",,,,,,,-,,,,,,,"1.920,80",,,,,,,"40.342,70",,,,,,,
PARANAGUA-PR,,,,,PR,,,,,"3.173,50",,,,,,,"172,98",,,,,,,"3.346,48",,,,,,,"67.647,18",,,,,,,
PIEN-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
PINHAIS-PR,,,,,PR,,,,,"3.089,98",,,,,,,-,,,,,,,"3.089,98",,,,,,,"64.899,17",,,,,,,
PIRAQUARA-PR,,,,,PR,,,,,"2.922,96",,,,,,,-,,,,,,,"2.922,96",,,,,,,"61.391,10",,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,,"1.920,80",,,,,,,"9.207,62",,,,,,,"11.128,42",,,,,,,"780.606,08",,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,,"2.004,31",,,,,,,-,,,,,,,"2.004,31",,,,,,,"42.096,74",,,,,,,
QUITANDINHA-PR,,,,,PR,,,,,"1.920,80",,,,,,,-,,,,,,,"1.920,80",,,,,,,"40.342,70",,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,,"2.338,37",,,,,,,-,,,,,,,"2.338,37",,,,,,,"49.112,88",,,,,,,
RIO NEGRO-PR,,,,,PR,,,,,"2.338,37",,,,,,,-,,,,,,,"2.338,37",,,,,,,"49.112,88",,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,,"3.340,52",,,,,,,-,,,,,,,"3.340,52",,,,,,,"70.161,27",,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,,"1.837,29",,,,,,,-,,,,,,,"1.837,29",,,,,,,"38.588,68",,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,,"1.670,26",,,,,,,-,,,,,,,"1.670,26",,,,,,,"35.080,60",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARANA TOTAL,,,,,,,,,,"198.134,97",,,,,,,"104.020,93",,,,,,,"302.155,90",,,,,,,"6.477.360,21",,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,,"911.805,47",,,,,,,"1.474.860,50",,,,,,,"2.386.665,97",,,,,,,"27.058.034,23",,,,,,,
APERIBE-RJ,,,,,RJ,,,,,"279.736,20",,,,,,,-,,,,,,,"279.736,20",,,,,,,"3.330.571,44",,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,,"503.525,18",,,,,,,-,,,,,,,"503.525,18",,,,,,,"5.995.028,70",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,,"2.461.858,42",,,,,,,"1.226.580,02",,,,,,,"3.688.438,44",,,,,,,"47.578.159,38",,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,,"363.657,06",,,,,,,"26.439,17",,,,,,,"390.096,23",,,,,,,"4.716.942,33",,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,,"547.115,61",,,,,,,-,,,,,,,"547.115,61",,,,,,,"6.790.314,71",,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,-,,,,,,,"559.472,41",,,,,,,"6.661.142,94",,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,,"363.657,06",,,,,,,-,,,,,,,"363.657,06",,,,,,,"4.329.742,90",,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,,"405.617,50",,,,,,,-,,,,,,,"405.617,50",,,,,,,"4.829.328,65",,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,,"3.742.024,81",,,,,,,"6.619.274,31",,,,,,,"10.361.299,12",,,,,,,"136.406.952,97",,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,,"725.643,46",,,,,,,-,,,,,,,"725.643,46",,,,,,,"16.070.718,14",,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,,"321.696,63",,,,,,,-,,,,,,,"321.696,63",,,,,,,"3.830.157,17",,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,,"3.938.973,48",,,,,,,"29.119.837,44",,,,,,,"33.058.810,92",,,,,,,"403.784.930,05",,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,,"349.670,26",,,,,,,-,,,,,,,"349.670,26",,,,,,,"4.163.214,31",,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,,"1.969.486,73",,,,,,,"405.758,89",,,,,,,"2.375.245,62",,,,,,,"31.236.121,57",,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,,"307.709,83",,,,,,,-,,,,,,,"307.709,83",,,,,,,"3.663.628,67",,,,,,,
CARMO-RJ,,,,,RJ,,,,,"321.696,63",,,,,,,-,,,,,,,"321.696,63",,,,,,,"3.830.157,17",,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,,"2.560.332,76",,,,,,,"1.602.421,20",,,,,,,"4.162.753,96",,,,,,,"54.144.637,71",,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,,"349.670,26",,,,,,,-,,,,,,,"349.670,26",,,,,,,"4.163.214,31",,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,,"349.670,26",,,,,,,-,,,,,,,"349.670,26",,,,,,,"4.163.214,31",,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,,"293.723,02",,,,,,,-,,,,,,,"293.723,02",,,,,,,"3.497.100,06",,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,,"1.036.633,51",,,,,,,"31.331,39",,,,,,,"1.067.964,90",,,,,,,"23.310.115,20",,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,,,"566.244,87",,,,,,,-,,,,,,,"566.244,87",,,,,,,"5.959.712,01",,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,,"777.475,13",,,,,,,"31.331,39",,,,,,,"808.806,52",,,,,,,"17.570.572,99",,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,,"321.696,63",,,,,,,-,,,,,,,"321.696,63",,,,,,,"3.830.157,17",,,,,,,
ITABORAI-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,"31.331,39",,,,,,,"590.803,80",,,,,,,"7.013.089,30",,,,,,,
ITAGUAI-RJ,,,,,RJ,,,,,"503.525,18",,,,,,,-,,,,,,,"503.525,18",,,,,,,"5.995.028,70",,,,,,,
ITALVA-RJ,,,,,RJ,,,,,"307.709,83",,,,,,,-,,,,,,,"307.709,83",,,,,,,"3.663.628,67",,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,,"363.657,06",,,,,,,-,,,,,,,"363.657,06",,,,,,,"4.329.742,90",,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,,"503.525,18",,,,,,,-,,,,,,,"503.525,18",,,,,,,"5.995.028,70",,,,,,,
JAPERI-RJ,,,,,RJ,,,,,"1.050.640,79",,,,,,,-,,,,,,,"1.050.640,79",,,,,,,"12.785.343,41",,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,,"279.736,20",,,,,,,-,,,,,,,"279.736,20",,,,,,,"3.330.571,44",,,,,,,
MACAE-RJ,,,,,RJ,,,,,"16.076.853,41",,,,,,,"9.192.609,42",,,,,,,"25.269.462,83",,,,,,,"320.241.924,75",,,,,,,
MACUCO-RJ,,,,,RJ,,,,,"279.736,20",,,,,,,-,,,,,,,"279.736,20",,,,,,,"3.330.571,44",,,,,,,
MAGE-RJ,,,,,RJ,,,,,"932.970,16",,,,,,,"31.331,39",,,,,,,"964.301,55",,,,,,,"21.014.298,31",,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,,"377.643,88",,,,,,,"1.106.145,37",,,,,,,"1.483.789,25",,,,,,,"15.433.003,52",,,,,,,
MARICA-RJ,,,,,RJ,,,,,"489.538,36",,,,,,,-,,,,,,,"489.538,36",,,,,,,"5.828.500,12",,,,,,,
MENDES-RJ,,,,,RJ,,,,,"617.721,67",,,,,,,-,,,,,,,"617.721,67",,,,,,,"6.501.503,92",,,,,,,
MESQUITA-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,-,,,,,,,"559.472,41",,,,,,,"6.661.142,94",,,,,,,
MIGUEL PEREIRA-RJ,,,,,RJ,,,,,"641.062,43",,,,,,,-,,,,,,,"641.062,43",,,,,,,"7.015.159,89",,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,,"377.643,88",,,,,,,-,,,,,,,"377.643,88",,,,,,,"4.496.271,52",,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,,"321.696,63",,,,,,,-,,,,,,,"321.696,63",,,,,,,"3.830.157,17",,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,-,,,,,,,"559.472,41",,,,,,,"6.661.142,94",,,,,,,
NITEROI-RJ,,,,,RJ,,,,,"3.938.973,48",,,,,,,"31.331,39",,,,,,,"3.970.304,87",,,,,,,"49.842.162,12",,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,-,,,,,,,"559.472,41",,,,,,,"6.661.142,94",,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,,,"516.186,19",,,,,,,-,,,,,,,"516.186,19",,,,,,,"6.617.856,72",,,,,,,
PARACAMBI-RJ,,,,,RJ,,,,,"433.591,13",,,,,,,-,,,,,,,"433.591,13",,,,,,,"5.162.385,87",,,,,,,
PARATI-RJ,,,,,RJ,,,,,-,,,,,,,"1.106.145,37",,,,,,,"1.106.145,37",,,,,,,"10.936.732,00",,,,,,,
PATY DO ALFERES-RJ,,,,,RJ,,,,,"641.062,43",,,,,,,-,,,,,,,"641.062,43",,,,,,,"7.015.159,89",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,-,,,,,,,"559.472,41",,,,,,,"6.661.142,94",,,,,,,
PIRAI-RJ,,,,,RJ,,,,,"547.115,61",,,,,,,-,,,,,,,"547.115,61",,,,,,,"6.790.314,71",,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,,"321.696,63",,,,,,,-,,,,,,,"321.696,63",,,,,,,"3.830.157,17",,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,,,"531.498,80",,,,,,,-,,,,,,,"531.498,80",,,,,,,"6.328.085,83",,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,,"2.166.435,41",,,,,,,"4.391.149,71",,,,,,,"6.557.585,12",,,,,,,"67.632.937,69",,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,,"447.577,93",,,,,,,-,,,,,,,"447.577,93",,,,,,,"5.328.914,38",,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,,"2.954.230,11",,,,,,,"7.448.072,93",,,,,,,"10.402.303,04",,,,,,,"140.827.615,00",,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,,"7.664.092,12",,,,,,,"125.326,14",,,,,,,"7.789.418,26",,,,,,,"65.888.738,40",,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,,"293.723,02",,,,,,,-,,,,,,,"293.723,02",,,,,,,"3.497.100,06",,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,,"419.604,31",,,,,,,-,,,,,,,"419.604,31",,,,,,,"4.995.857,27",,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,,"419.604,31",,,,,,,-,,,,,,,"419.604,31",,,,,,,"4.995.857,27",,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,,"433.591,13",,,,,,,-,,,,,,,"433.591,13",,,,,,,"5.162.385,87",,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,"31.331,39",,,,,,,"590.803,80",,,,,,,"7.013.089,30",,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,,"2.658.807,10",,,,,,,"1.042.633,40",,,,,,,"3.701.440,50",,,,,,,"46.378.044,37",,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,,,"559.472,41",,,,,,,-,,,,,,,"559.472,41",,,,,,,"6.661.142,94",,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,,"279.736,20",,,,,,,-,,,,,,,"279.736,20",,,,,,,"3.330.571,44",,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,,"349.670,26",,,,,,,-,,,,,,,"349.670,26",,,,,,,"4.163.214,31",,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,,"461.564,75",,,,,,,-,,,,,,,"461.564,75",,,,,,,"5.495.443,02",,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,,"279.736,20",,,,,,,-,,,,,,,"279.736,20",,,,,,,"3.330.571,44",,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,,"447.577,93",,,,,,,-,,,,,,,"447.577,93",,,,,,,"5.328.914,38",,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,,,"475.551,56",,,,,,,-,,,,,,,"475.551,56",,,,,,,"5.661.971,61",,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,,"673.811,78",,,,,,,-,,,,,,,"673.811,78",,,,,,,"14.922.809,72",,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,,"321.696,63",,,,,,,-,,,,,,,"321.696,63",,,,,,,"3.830.157,17",,,,,,,
TANGUA-RJ,,,,,RJ,,,,,"377.643,88",,,,,,,-,,,,,,,"377.643,88",,,,,,,"4.496.271,52",,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,,"545.485,61",,,,,,,-,,,,,,,"545.485,61",,,,,,,"6.494.614,45",,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,,"293.723,02",,,,,,,-,,,,,,,"293.723,02",,,,,,,"3.497.100,06",,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,,"279.736,20",,,,,,,-,,,,,,,"279.736,20",,,,,,,"3.330.571,44",,,,,,,
VASSOURAS-RJ,,,,,RJ,,,,,"690.374,93",,,,,,,-,,,,,,,"690.374,93",,,,,,,"7.554.787,60",,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,,"547.115,61",,,,,,,-,,,,,,,"547.115,61",,,,,,,"6.790.314,71",,,,,,,
RIO DE JANEIRO TOTAL,,,,,,,,,,"81.779.975,18",,,,,,,"65.075.242,21",,,,,,,"146.855.217,39",,,,,,,"1.821.494.114,34",,,,,,,
