AQUIRAZ-CE,,,,,,,,,CE,,,-,,,,,,,"54.480,27",,,,,,,"54.480,27",,,,,,,,,,"74.869,19",,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,,"133.249,77",,,,,,,"24.618,88",,,,,,,"157.868,65",,,,,,,,,,"459.817,93",,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,"1.921,63",,,,,,,-,,,,,,,"1.921,63",,,,,,,,,,"5.921,94",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,"2.104,64",,,,,,,-,,,,,,,"2.104,64",,,,,,,,,,"6.485,93",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,"2.562,17",,,,,,,-,,,,,,,"2.562,17",,,,,,,,,,"7.895,92",,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,"3.019,71",,,,,,,-,,,,,,,"3.019,71",,,,,,,,,,"9.305,92",,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,,"3.202,72",,,,,,,-,,,,,,,"3.202,72",,,,,,,,,,"9.869,91",,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,,"2.287,65",,,,,,,-,,,,,,,"2.287,65",,,,,,,,,,"7.049,93",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,"2.196,15",,,,,,,-,,,,,,,"2.196,15",,,,,,,,,,"6.767,93",,,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,,"1.830,12",,,,,,,-,,,,,,,"1.830,12",,,,,,,,,,"5.639,94",,,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,-,,,,,,,"54.480,27",,,,,,,"54.480,27",,,,,,,,,,"57.641,14",,,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
COREAU-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,"3.202,72",,,,,,,-,,,,,,,"3.202,72",,,,,,,,,,"9.869,91",,,,,,,,,,
CROATA-CE,,,,,,,,,CE,,,"2.196,15",,,,,,,-,,,,,,,"2.196,15",,,,,,,,,,"6.767,93",,,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,,"2.194.657,77",,,,,,,"72.640,36",,,,,,,"2.267.298,13",,,,,,,,,,"6.068.043,40",,,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,,"1.830,12",,,,,,,-,,,,,,,"1.830,12",,,,,,,,,,"5.639,94",,,,,,,,,,
GRACA-CE,,,,,,,,,CE,,,"2.104,64",,,,,,,-,,,,,,,"2.104,64",,,,,,,,,,"6.485,93",,,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,,"2.928,20",,,,,,,-,,,,,,,"2.928,20",,,,,,,,,,"9.023,92",,,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,,"1.921,63",,,,,,,-,,,,,,,"1.921,63",,,,,,,,,,"5.921,94",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,,"2.745,19",,,,,,,-,,,,,,,"2.745,19",,,,,,,,,,"8.459,92",,,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,,"2.287,65",,,,,,,-,,,,,,,"2.287,65",,,,,,,,,,"7.049,93",,,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,,"103.788,20",,,,,,,"17.371,29",,,,,,,"121.159,49",,,,,,,,,,"368.204,69",,,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,,"2.470,66",,,,,,,-,,,,,,,"2.470,66",,,,,,,,,,"7.613,92",,,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,,"1.921,63",,,,,,,-,,,,,,,"1.921,63",,,,,,,,,,"5.921,94",,,,,,,,,,
IPU-CE,,,,,,,,,CE,,,"2.836,70",,,,,,,-,,,,,,,"2.836,70",,,,,,,,,,"8.741,93",,,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,,"2.745,19",,,,,,,-,,,,,,,"2.745,19",,,,,,,,,,"8.459,92",,,,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,,"2.928,20",,,,,,,-,,,,,,,"2.928,20",,,,,,,,,,"9.023,92",,,,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,,"78.656,13",,,,,,,"70.235,60",,,,,,,"148.891,73",,,,,,,,,,"453.333,56",,,,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,,"62.096,94",,,,,,,"63.466,73",,,,,,,"125.563,67",,,,,,,,,,"381.645,85",,,,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,,"79.980,74",,,,,,,"342,34",,,,,,,"80.323,08",,,,,,,,,,"82.192,19",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,,"2.196,15",,,,,,,-,,,,,,,"2.196,15",,,,,,,,,,"6.767,93",,,,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,"0,36",,,,,,,,,,
MARCO-CE,,,,,,,,,CE,,,"2.470,66",,,,,,,-,,,,,,,"2.470,66",,,,,,,,,,"7.613,92",,,,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,,"1.921,63",,,,,,,-,,,,,,,"1.921,63",,,,,,,,,,"5.921,94",,,,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,,"2.653,69",,,,,,,-,,,,,,,"2.653,69",,,,,,,,,,"8.177,93",,,,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,,"2.196,15",,,,,,,-,,,,,,,"2.196,15",,,,,,,,,,"6.767,93",,,,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,,"1.830,12",,,,,,,-,,,,,,,"1.830,12",,,,,,,,,,"5.639,94",,,,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,,"2.379,16",,,,,,,-,,,,,,,"2.379,16",,,,,,,,,,"7.331,93",,,,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,,"2.104,64",,,,,,,-,,,,,,,"2.104,64",,,,,,,,,,"6.485,93",,,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,,"2.562,17",,,,,,,-,,,,,,,"2.562,17",,,,,,,,,,"7.895,92",,,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,,"2.470,66",,,,,,,-,,,,,,,"2.470,66",,,,,,,,,,"7.613,92",,,,,,,,,,
PACUJA-CE,,,,,,,,,CE,,,"1.830,12",,,,,,,-,,,,,,,"1.830,12",,,,,,,,,,"5.639,94",,,,,,,,,,
PARACURU-CE,,,,,,,,,CE,,,"57.957,14",,,,,,,"79.812,94",,,,,,,"137.770,08",,,,,,,,,,"443.548,41",,,,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,,"2.562,17",,,,,,,"4.691,25",,,,,,,"7.253,42",,,,,,,,,,"21.939,68",,,,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,,"1.921,63",,,,,,,-,,,,,,,"1.921,63",,,,,,,,,,"5.921,94",,,,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,,"2.653,69",,,,,,,-,,,,,,,"2.653,69",,,,,,,,,,"8.177,93",,,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,,"1.921,63",,,,,,,-,,,,,,,"1.921,63",,,,,,,,,,"5.921,94",,,,,,,,,,
PORANGA-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,,"2.287,65",,,,,,,-,,,,,,,"2.287,65",,,,,,,,,,"7.049,93",,,,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,,"2.287,65",,,,,,,-,,,,,,,"2.287,65",,,,,,,,,,"7.049,93",,,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,,"2.836,70",,,,,,,-,,,,,,,"2.836,70",,,,,,,,,,"8.741,93",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,,"2.562,17",,,,,,,-,,,,,,,"2.562,17",,,,,,,,,,"7.895,92",,,,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,,"2.836,70",,,,,,,-,,,,,,,"2.836,70",,,,,,,,,,"8.741,93",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,,"1.830,12",,,,,,,-,,,,,,,"1.830,12",,,,,,,,,,"5.639,94",,,,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,,"3.660,25",,,,,,,-,,,,,,,"3.660,25",,,,,,,,,,"11.279,90",,,,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,,"2.470,66",,,,,,,-,,,,,,,"2.470,66",,,,,,,,,,"7.613,92",,,,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,,"2.196,15",,,,,,,-,,,,,,,"2.196,15",,,,,,,,,,"6.767,93",,,,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,,"3.111,21",,,,,,,-,,,,,,,"3.111,21",,,,,,,,,,"9.587,91",,,,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,,"66.236,73",,,,,,,"119.898,23",,,,,,,"186.134,96",,,,,,,,,,"555.052,62",,,,,,,,,,
TURURU-CE,,,,,,,,,CE,,,"2.104,64",,,,,,,-,,,,,,,"2.104,64",,,,,,,,,,"6.485,93",,,,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,,"2.562,17",,,,,,,-,,,,,,,"2.562,17",,,,,,,,,,"7.895,92",,,,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,,"2.287,65",,,,,,,-,,,,,,,"2.287,65",,,,,,,,,,"7.049,93",,,,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,,"2.287,65",,,,,,,-,,,,,,,"2.287,65",,,,,,,,,,"7.049,93",,,,,,,,,,
URUOCA-CE,,,,,,,,,CE,,,"2.013,14",,,,,,,-,,,,,,,"2.013,14",,,,,,,,,,"6.203,94",,,,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,,"2.196,15",,,,,,,-,,,,,,,"2.196,15",,,,,,,,,,"6.767,93",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,,"2.928,20",,,,,,,-,,,,,,,"2.928,20",,,,,,,,,,"9.023,92",,,,,,,,,,
CEARA  TOTAL,,,,,,,,,,,,"2.999.405,24",,,,,,,"632.738,25",,,,,,,"3.632.143,49",,,,,,,,,,"9.873.642,51",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,,"197.891,66",,,,,,,-,,,,,,,"197.891,66",,,,,,,,,,"586.167,11",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,,"197.891,66",,,,,,,-,,,,,,,"197.891,66",,,,,,,,,,"586.167,11",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,,"155.486,30",,,,,,,-,,,,,,,"155.486,30",,,,,,,,,,"460.559,87",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,,"3.019.922,33",,,,,,,"1.864.045,86",,,,,,,"4.883.968,19",,,,,,,,,,"13.588.248,77",,,,,,,,,,
APIACA-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,,"1.329.949,72",,,,,,,"1.614.550,77",,,,,,,"2.944.500,49",,,,,,,,,,"9.265.534,49",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,,"197.891,66",,,,,,,-,,,,,,,"197.891,66",,,,,,,,,,"586.167,11",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,,"219.094,33",,,,,,,-,,,,,,,"219.094,33",,,,,,,,,,"648.970,73",,,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,,"162.553,86",,,,,,,-,,,,,,,"162.553,86",,,,,,,,,,"481.494,41",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,,"282.702,38",,,,,,,-,,,,,,,"282.702,38",,,,,,,,,,"837.381,61",,,,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,,"282.702,38",,,,,,,-,,,,,,,"282.702,38",,,,,,,,,,"837.381,61",,,,,,,,,,
CASTELO-ES,,,,,,,,,ES,,,"204.959,22",,,,,,,-,,,,,,,"204.959,22",,,,,,,,,,"607.101,65",,,,,,,,,,
COLATINA-ES,,,,,,,,,ES,,,"261.499,70",,,,,,,-,,,,,,,"261.499,70",,,,,,,,,,"774.577,98",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,,"285.249,62",,,,,,,"26.134,35",,,,,,,"311.383,97",,,,,,,,,,"937.275,35",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,,"197.891,66",,,,,,,-,,,,,,,"197.891,66",,,,,,,,,,"586.167,11",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,,"886.633,15",,,,,,,"158.094,08",,,,,,,"1.044.727,23",,,,,,,,,,"3.182.617,94",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
GUACUI-ES,,,,,,,,,ES,,,"190.824,10",,,,,,,-,,,,,,,"190.824,10",,,,,,,,,,"565.232,57",,,,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,,"261.499,70",,,,,,,-,,,,,,,"261.499,70",,,,,,,,,,"774.577,98",,,,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
ICONHA-ES,,,,,,,,,ES,,,"155.486,30",,,,,,,-,,,,,,,"155.486,30",,,,,,,,,,"460.559,87",,,,,,,,,,
IRUPI-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,,"162.553,86",,,,,,,-,,,,,,,"162.553,86",,,,,,,,,,"481.494,41",,,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,,"1.034.405,34",,,,,,,"7.121.614,78",,,,,,,"8.156.020,12",,,,,,,,,,"24.048.840,89",,,,,,,,,,
ITARANA-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
IUNA-ES,,,,,,,,,ES,,,"190.824,10",,,,,,,-,,,,,,,"190.824,10",,,,,,,,,,"565.232,57",,,,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,,"605.573,10",,,,,,,"175.547,51",,,,,,,"781.120,61",,,,,,,,,,"2.456.719,20",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,,"162.553,86",,,,,,,-,,,,,,,"162.553,86",,,,,,,,,,"481.494,41",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
LINHARES-ES,,,,,,,,,ES,,,"8.196.296,73",,,,,,,"1.258.452,06",,,,,,,"9.454.748,79",,,,,,,,,,"28.004.581,92",,,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,,"155.486,30",,,,,,,-,,,,,,,"155.486,30",,,,,,,,,,"460.559,87",,,,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,,"204.959,22",,,,,,,"2.547.230,30",,,,,,,"2.752.189,52",,,,,,,,,,"8.134.303,06",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,,"162.553,86",,,,,,,-,,,,,,,"162.553,86",,,,,,,,,,"481.494,41",,,,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,,"190.824,10",,,,,,,-,,,,,,,"190.824,10",,,,,,,,,,"565.232,57",,,,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,,"169.621,42",,,,,,,-,,,,,,,"169.621,42",,,,,,,,,,"502.428,95",,,,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,,"176.688,98",,,,,,,-,,,,,,,"176.688,98",,,,,,,,,,"523.363,49",,,,,,,,,,
MUQUI-ES,,,,,,,,,ES,,,"162.553,86",,,,,,,-,,,,,,,"162.553,86",,,,,,,,,,"481.494,41",,,,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,,"219.094,33",,,,,,,-,,,,,,,"219.094,33",,,,,,,,,,"648.970,73",,,,,,,,,,
PANCAS-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
PIUMA-ES,,,,,,,,,ES,,,"923.576,20",,,,,,,"369.736,53",,,,,,,"1.293.312,73",,,,,,,,,,"3.799.397,82",,,,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,,"775.804,00",,,,,,,"10.193.191,60",,,,,,,"10.968.995,60",,,,,,,,,,"32.111.265,47",,,,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,,"169.621,42",,,,,,,-,,,,,,,"169.621,42",,,,,,,,,,"502.428,95",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,,"155.486,30",,,,,,,-,,,,,,,"155.486,30",,,,,,,,,,"460.559,87",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,,"204.959,22",,,,,,,-,,,,,,,"204.959,22",,,,,,,,,,"607.101,65",,,,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,,"197.891,66",,,,,,,-,,,,,,,"197.891,66",,,,,,,,,,"586.167,11",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,,"3.638.849,82",,,,,,,"137.220,74",,,,,,,"3.776.070,56",,,,,,,,,,"10.689.911,49",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,,"148.418,74",,,,,,,-,,,,,,,"148.418,74",,,,,,,,,,"439.625,33",,,,,,,,,,
SERRA-ES,,,,,,,,,ES,,,"1.477.721,92",,,,,,,"417.014,88",,,,,,,"1.894.736,80",,,,,,,,,,"5.860.123,53",,,,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,,"176.688,98",,,,,,,-,,,,,,,"176.688,98",,,,,,,,,,"523.363,49",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,,"183.756,54",,,,,,,-,,,,,,,"183.756,54",,,,,,,,,,"544.298,03",,,,,,,,,,
VIANA-ES,,,,,,,,,ES,,,"240.297,02",,,,,,,-,,,,,,,"240.297,02",,,,,,,,,,"711.774,36",,,,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,,"141.351,19",,,,,,,-,,,,,,,"141.351,19",,,,,,,,,,"418.690,80",,,,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,,"155.486,30",,,,,,,-,,,,,,,"155.486,30",,,,,,,,,,"460.559,87",,,,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,,"1.477.721,92",,,,,,,-,,,,,,,"1.477.721,92",,,,,,,,,,"4.377.102,03",,,,,,,,,,
VITORIA-ES,,,,,,,,,ES,,,"1.477.721,92",,,,,,,"33.400,34",,,,,,,"1.511.122,26",,,,,,,,,,"4.493.193,59",,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,"36.451.655,69",,,,,,,"25.916.233,80",,,,,,,"62.367.889,49",,,,,,,,,,"183.879.146,52",,,,,,,,,,
BETIM-MG,,,,,,,,,MG,,,"62.843,52",,,,,,,-,,,,,,,"62.843,52",,,,,,,,,,"187.147,15",,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,"62.843,52",,,,,,,-,,,,,,,"62.843,52",,,,,,,,,,"187.147,15",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFUA-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
BREVES-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
CHAVES-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
CURUA-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
FARO-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
GURUPA-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
JURUTI-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
MELGACO-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
