MARCO-CE,,,,,,,,,CE,,"2.238,15",,,,,,,-,,,,,,"2.238,15",,,,,,,"21.076,46",,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.582,92",,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,"2.403,94",,,,,,,-,,,,,,"2.403,94",,,,,,,"22.900,26",,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,"1.989,47",,,,,,,-,,,,,,"1.989,47",,,,,,,"18.951,92",,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,"1.657,89",,,,,,,-,,,,,,"1.657,89",,,,,,,"15.793,27",,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.531,26",,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,"1.906,57",,,,,,,-,,,,,,"1.906,57",,,,,,,"18.162,26",,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,"2.321,04",,,,,,,-,,,,,,"2.321,04",,,,,,,"22.110,59",,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,"2.238,15",,,,,,,-,,,,,,"2.238,15",,,,,,,"21.320,94",,,,,,,,
PACUJA-CE,,,,,,,,,CE,,"1.657,89",,,,,,,-,,,,,,"1.657,89",,,,,,,"15.793,27",,,,,,,,
PARACURU-CE,,,,,,,,,CE,,"52.502,72",,,,,,,"97.057,25",,,,,,"149.559,97",,,,,,,"1.453.005,94",,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,"2.321,04",,,,,,,"1.937,57",,,,,,"4.258,61",,,,,,,"43.275,87",,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.582,92",,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,"2.403,94",,,,,,,-,,,,,,"2.403,94",,,,,,,"22.900,26",,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.338,46",,,,,,,,
PORANGA-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.128,14",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,"2.072,36",,,,,,,-,,,,,,"2.072,36",,,,,,,"19.986,05",,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,"2.072,36",,,,,,,-,,,,,,"2.072,36",,,,,,,"19.741,60",,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,"2.569,73",,,,,,,-,,,,,,"2.569,73",,,,,,,"24.479,60",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,"2.321,04",,,,,,,-,,,,,,"2.321,04",,,,,,,"22.110,59",,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,"2.569,73",,,,,,,-,,,,,,"2.569,73",,,,,,,"24.479,60",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,CE,,-,,,,,,,-,,,,,,-,,,,,,,"15.053,76",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,"1.657,89",,,,,,,-,,,,,,"1.657,89",,,,,,,"15.793,27",,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,"3.315,78",,,,,,,-,,,,,,"3.315,78",,,,,,,"31.586,59",,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,"2.238,15",,,,,,,-,,,,,,"2.238,15",,,,,,,"21.320,94",,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,"1.989,47",,,,,,,-,,,,,,"1.989,47",,,,,,,"18.707,46",,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,"2.818,41",,,,,,,-,,,,,,"2.818,41",,,,,,,"26.848,58",,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,"60.003,11",,,,,,,"86.171,02",,,,,,"146.174,13",,,,,,,"1.360.808,80",,,,,,,,
TURURU-CE,,,,,,,,,CE,,"1.906,57",,,,,,,-,,,,,,"1.906,57",,,,,,,"17.917,80",,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,"2.321,04",,,,,,,-,,,,,,"2.321,04",,,,,,,"22.110,59",,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,"2.072,36",,,,,,,-,,,,,,"2.072,36",,,,,,,"19.741,60",,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,"2.072,36",,,,,,,-,,,,,,"2.072,36",,,,,,,"19.741,60",,,,,,,,
URUOCA-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,"1.989,47",,,,,,,-,,,,,,"1.989,47",,,,,,,"18.951,92",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,"2.652,62",,,,,,,-,,,,,,"2.652,62",,,,,,,"25.269,25",,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"2.508.342,28",,,,,,,"438.612,08",,,,,,"2.946.954,36",,,,,,,"25.887.658,94",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,"176.699,84",,,,,,,-,,,,,,"176.699,84",,,,,,,"1.686.814,11",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,"176.699,84",,,,,,,-,,,,,,"176.699,84",,,,,,,"1.686.814,11",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,"138.835,58",,,,,,,-,,,,,,"138.835,58",,,,,,,"1.325.353,91",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,"2.546.988,96",,,,,,,"1.807.050,06",,,,,,"4.354.039,02",,,,,,,"44.616.319,20",,,,,,,,
APIACA-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,"1.187.528,03",,,,,,,"2.034.055,51",,,,,,"3.221.583,54",,,,,,,"32.461.257,04",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,"176.699,84",,,,,,,-,,,,,,"176.699,84",,,,,,,"1.686.814,11",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,"195.631,96",,,,,,,-,,,,,,"195.631,96",,,,,,,"1.849.270,33",,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,"145.146,29",,,,,,,-,,,,,,"145.146,29",,,,,,,"1.367.323,40",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,"252.428,34",,,,,,,-,,,,,,"252.428,34",,,,,,,"2.409.734,45",,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,"252.428,34",,,,,,,-,,,,,,"252.428,34",,,,,,,"2.409.734,45",,,,,,,,
CASTELO-ES,,,,,,,,,ES,,"183.010,54",,,,,,,-,,,,,,"183.010,54",,,,,,,"1.747.057,48",,,,,,,,
COLATINA-ES,,,,,,,,,ES,,"233.496,21",,,,,,,-,,,,,,"233.496,21",,,,,,,"2.229.004,36",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,"268.879,57",,,,,,,"39.735,64",,,,,,"308.615,21",,,,,,,"2.956.051,17",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,"176.699,84",,,,,,,-,,,,,,"176.699,84",,,,,,,"1.686.814,11",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.566.327,39",,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,"791.685,35",,,,,,,"213.032,80",,,,,,"1.004.718,15",,,,,,,"9.870.920,41",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.246.836,69",,,,,,,,
GUACUI-ES,,,,,,,,,ES,,"170.389,13",,,,,,,-,,,,,,"170.389,13",,,,,,,"1.626.570,74",,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,"233.496,21",,,,,,,-,,,,,,"233.496,21",,,,,,,"2.229.004,36",,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.548.053,50",,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
ICONHA-ES,,,,,,,,,ES,,"138.835,58",,,,,,,-,,,,,,"138.835,58",,,,,,,"1.307.080,06",,,,,,,,
IRUPI-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,"145.146,29",,,,,,,-,,,,,,"145.146,29",,,,,,,"1.367.323,40",,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,"923.632,91",,,,,,,"5.723.772,42",,,,,,"6.647.405,33",,,,,,,"59.404.807,61",,,,,,,,
ITARANA-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
IUNA-ES,,,,,,,,,ES,,"170.389,13",,,,,,,-,,,,,,"170.389,13",,,,,,,"1.626.570,74",,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,"603.682,81",,,,,,,"190.182,66",,,,,,"793.865,47",,,,,,,"7.589.468,58",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,"145.146,29",,,,,,,-,,,,,,"145.146,29",,,,,,,"1.385.597,28",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
LINHARES-ES,,,,,,,,,ES,,"7.337.366,82",,,,,,,"1.635.618,53",,,,,,"8.972.985,35",,,,,,,"86.163.576,93",,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,"138.835,58",,,,,,,-,,,,,,"138.835,58",,,,,,,"1.307.080,06",,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,"183.010,54",,,,,,,"2.392.685,08",,,,,,"2.575.695,62",,,,,,,"23.680.125,14",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,"145.146,29",,,,,,,-,,,,,,"145.146,29",,,,,,,"1.367.323,40",,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,"170.389,13",,,,,,,-,,,,,,"170.389,13",,,,,,,"1.626.570,74",,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,"151.457,00",,,,,,,-,,,,,,"151.457,00",,,,,,,"1.445.840,64",,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,"157.767,71",,,,,,,-,,,,,,"157.767,71",,,,,,,"1.506.084,00",,,,,,,,
MUQUI-ES,,,,,,,,,ES,,"145.146,29",,,,,,,-,,,,,,"145.146,29",,,,,,,"1.367.323,40",,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,"195.631,96",,,,,,,-,,,,,,"195.631,96",,,,,,,"1.867.544,21",,,,,,,,
PANCAS-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.548.053,50",,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.566.327,39",,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.566.327,39",,,,,,,,
PIUMA-ES,,,,,,,,,ES,,"824.672,24",,,,,,,"367.776,58",,,,,,"1.192.448,82",,,,,,,"11.196.175,22",,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,"692.724,68",,,,,,,"8.616.312,40",,,,,,"9.309.037,08",,,,,,,"88.731.438,02",,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,"151.457,00",,,,,,,-,,,,,,"151.457,00",,,,,,,"1.445.840,64",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,"138.835,58",,,,,,,-,,,,,,"138.835,58",,,,,,,"1.325.353,91",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,"183.010,54",,,,,,,-,,,,,,"183.010,54",,,,,,,"1.728.783,60",,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.566.327,39",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,"176.699,84",,,,,,,-,,,,,,"176.699,84",,,,,,,"1.686.814,11",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,"3.136.831,65",,,,,,,"174.116,19",,,,,,"3.310.947,84",,,,,,,"31.723.012,33",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,"132.524,88",,,,,,,-,,,,,,"132.524,88",,,,,,,"1.265.110,58",,,,,,,,
SERRA-ES,,,,,,,,,ES,,"1.319.475,59",,,,,,,"577.126,66",,,,,,"1.896.602,25",,,,,,,"19.158.307,16",,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.566.327,39",,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,"157.767,71",,,,,,,-,,,,,,"157.767,71",,,,,,,"1.487.810,14",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,"164.078,42",,,,,,,-,,,,,,"164.078,42",,,,,,,"1.548.053,50",,,,,,,,
VIANA-ES,,,,,,,,,ES,,"214.564,09",,,,,,,-,,,,,,"214.564,09",,,,,,,"2.030.000,40",,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,"126.214,17",,,,,,,-,,,,,,"126.214,17",,,,,,,"1.204.867,20",,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,"138.835,58",,,,,,,-,,,,,,"138.835,58",,,,,,,"1.325.353,91",,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,"1.319.475,59",,,,,,,-,,,,,,"1.319.475,59",,,,,,,"12.605.237,68",,,,,,,,
VITORIA-ES,,,,,,,,,ES,,"1.319.475,59",,,,,,,"43.584,83",,,,,,"1.363.060,42",,,,,,,"13.093.079,95",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"32.382.174,72",,,,,,,"23.815.049,36",,,,,,"56.197.224,08",,,,,,,"537.756.748,50",,,,,,,,
BETIM-MG,,,,,,,,,MG,,"65.020,51",,,,,,,-,,,,,,"65.020,51",,,,,,,"621.423,57",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"65.020,51",,,,,,,-,,,,,,"65.020,51",,,,,,,"621.423,57",,,,,,,,
AFUA-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
BREVES-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
CHAVES-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
CURUA-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
FARO-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
GURUPA-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
JURUTI-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
MELGACO-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
PRAINHA-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,17",,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,-,,,,,,,"13.609,26",,,,,,"13.609,26",,,,,,,"101.983,16",,,,,,,,
PARA  TOTAL,,,,,,,,,,,-,,,,,,,"231.357,42",,,,,,"231.357,42",,,,,,,"1.733.713,88",,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,"1.078.617,97",,,,,,,-,,,,,,"1.078.617,97",,,,,,,"7.912.679,53",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,"1.078.617,97",,,,,,,-,,,,,,"1.078.617,97",,,,,,,"7.912.679,53",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,"1.078.618,40",,,,,,,-,,,,,,"1.078.618,40",,,,,,,"10.114.519,23",,,,,,,,
CAMARAGIBE-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"4.406.024,27",,,,,,,,
GOIANA-PE,,,,,,,,,PE,,"1.078.618,40",,,,,,,-,,,,,,"1.078.618,40",,,,,,,"10.114.519,23",,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,"1.078.618,40",,,,,,,-,,,,,,"1.078.618,40",,,,,,,"10.168.506,88",,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,"1.013.597,89",,,,,,,-,,,,,,"1.013.597,89",,,,,,,"9.493.095,66",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,"4.249.453,09",,,,,,,-,,,,,,"4.249.453,09",,,,,,,"44.296.665,27",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,"5.822.511,86",,,,,,,"1.558.096,08",,,,,,"7.380.607,94",,,,,,,"75.782.284,86",,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,"415.709,36",,,,,,,-,,,,,,"415.709,36",,,,,,,"4.062.939,59",,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,"752.235,99",,,,,,,-,,,,,,"752.235,99",,,,,,,"7.404.337,68",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,"2.789.897,87",,,,,,,"1.887.906,58",,,,,,"4.677.804,45",,,,,,,"45.475.781,05",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,"2.789.897,87",,,,,,,"223.502,61",,,,,,"3.013.400,48",,,,,,,"23.336.511,21",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,"712.644,62",,,,,,,-,,,,,,"712.644,62",,,,,,,"7.140.571,55",,,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,"791.827,36",,,,,,,-,,,,,,"791.827,36",,,,,,,"9.080.589,45",,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,"791.827,36",,,,,,,-,,,,,,"791.827,36",,,,,,,"7.862.113,09",,,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,"534.483,46",,,,,,,-,,,,,,"534.483,46",,,,,,,"5.306.926,31",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,"574.074,83",,,,,,,-,,,,,,"574.074,83",,,,,,,"5.700.031,97",,,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,"4.133.182,03",,,,,,,"9.156.055,35",,,,,,"13.289.237,38",,,,,,,"128.940.785,12",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,"3.050.929,98",,,,,,,-,,,,,,"3.050.929,98",,,,,,,"30.489.392,62",,,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,"455.300,73",,,,,,,-,,,,,,"455.300,73",,,,,,,"4.520.715,01",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,"4.133.182,03",,,,,,,"45.320.158,46",,,,,,"49.453.340,49",,,,,,,"508.718.263,10",,,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,"494.892,10",,,,,,,-,,,,,,"494.892,10",,,,,,,"4.913.820,65",,,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,"2.273.250,12",,,,,,,"741.247,76",,,,,,"3.014.497,88",,,,,,,"28.814.671,98",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,RJ,,"435.505,04",,,,,,,-,,,,,,"435.505,04",,,,,,,"4.324.162,17",,,,,,,,
CARMO-RJ,,,,,,,,,RJ,,"475.096,41",,,,,,,-,,,,,,"475.096,41",,,,,,,"4.717.267,82",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,RJ,,"2.996.556,97",,,,,,,"2.759.546,19",,,,,,"5.756.103,16",,,,,,,"55.388.608,40",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,RJ,,"514.687,78",,,,,,,-,,,,,,"514.687,78",,,,,,,"5.045.703,73",,,,,,,,
CORDEIRO-RJ,,,,,,,,,RJ,,"514.687,78",,,,,,,-,,,,,,"514.687,78",,,,,,,"5.045.703,73",,,,,,,,
DUAS BARRAS-RJ,,,,,,,,,RJ,,"415.709,36",,,,,,,-,,,,,,"415.709,36",,,,,,,"4.127.609,37",,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,RJ,,"4.133.182,03",,,,,,,"90.096,67",,,,,,"4.223.278,70",,,,,,,"43.809.258,14",,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,RJ,,"435.505,04",,,,,,,-,,,,,,"435.505,04",,,,,,,"4.324.162,17",,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,RJ,,"3.366.543,43",,,,,,,"90.096,67",,,,,,"3.456.640,10",,,,,,,"35.139.710,63",,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,RJ,,"514.687,78",,,,,,,-,,,,,,"514.687,78",,,,,,,"5.045.703,73",,,,,,,,
ITABORAI-RJ,,,,,,,,,RJ,,"791.827,36",,,,,,,"90.096,67",,,,,,"881.924,03",,,,,,,"9.708.819,65",,,,,,,,
ITAGUAI-RJ,,,,,,,,,RJ,,"732.440,31",,,,,,,"1.529,92",,,,,,"733.970,23",,,,,,,"7.219.653,52",,,,,,,,
ITALVA-RJ,,,,,,,,,RJ,,"455.300,73",,,,,,,-,,,,,,"455.300,73",,,,,,,"4.456.045,25",,,,,,,,
ITAOCARA-RJ,,,,,,,,,RJ,,"514.687,78",,,,,,,-,,,,,,"514.687,78",,,,,,,"5.110.373,48",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAPERUNA-RJ,,,,,,,,,RJ,,"712.644,62",,,,,,,-,,,,,,"712.644,62",,,,,,,"7.075.901,79",,,,,,,,
ITATIAIA-RJ,,,,,,,,,RJ,,"554.279,15",,,,,,,-,,,,,,"554.279,15",,,,,,,"5.503.479,18",,,,,,,,
JAPERI-RJ,,,,,,,,,RJ,,"712.644,62",,,,,,,-,,,,,,"712.644,62",,,,,,,"8.294.378,14",,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,RJ,,"395.913,68",,,,,,,-,,,,,,"395.913,68",,,,,,,"3.931.056,53",,,,,,,,
MACAE-RJ,,,,,,,,,RJ,,"27.780.041,43",,,,,,,"9.041.411,84",,,,,,"36.821.453,27",,,,,,,"372.631.915,09",,,,,,,,
