ARACRUZ-ES,,,,,ES,,,,,"231.390,18",,,,,,,,"1.194.124,35",,,,,,,"1.425.514,53",,,,,,,,,,"4.677.155,47",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"23.835,97",,,,,,,,-,,,,,,,"23.835,97",,,,,,,,,,"70.770,39",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"26.484,41",,,,,,,,-,,,,,,,"26.484,41",,,,,,,,,,"78.633,77",,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"35.312,55",,,,,,,,-,,,,,,,"35.312,55",,,,,,,,,,"104.845,03",,,,,,,,,,
CARIACICA-ES,,,,,ES,,,,,"35.312,55",,,,,,,,-,,,,,,,"35.312,55",,,,,,,,,,"104.845,03",,,,,,,,,,
CASTELO-ES,,,,,ES,,,,,"25.601,60",,,,,,,,-,,,,,,,"25.601,60",,,,,,,,,,"76.012,64",,,,,,,,,,
COLATINA-ES,,,,,ES,,,,,"32.664,11",,,,,,,,-,,,,,,,"32.664,11",,,,,,,,,,"96.981,65",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"86.613,85",,,,,,,,"26.969,21",,,,,,,"113.583,06",,,,,,,,,,"345.716,81",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"24.718,79",,,,,,,,-,,,,,,,"24.718,79",,,,,,,,,,"73.391,52",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"22.953,16",,,,,,,,-,,,,,,,"22.953,16",,,,,,,,,,"68.149,26",,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,,"149.723,06",,,,,,,,"332.358,06",,,,,,,"482.081,12",,,,,,,,,,"1.319.487,66",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
GUACUI-ES,,,,,ES,,,,,"23.835,97",,,,,,,,-,,,,,,,"23.835,97",,,,,,,,,,"70.770,39",,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"31.781,30",,,,,,,,-,,,,,,,"31.781,30",,,,,,,,,,"94.360,53",,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,,"22.070,34",,,,,,,,-,,,,,,,"22.070,34",,,,,,,,,,"65.528,14",,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
ICONHA-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
IRUPI-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"20.304,72",,,,,,,,-,,,,,,,"20.304,72",,,,,,,,,,"60.285,89",,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"190.556,62",,,,,,,,"239.347,33",,,,,,,"429.903,95",,,,,,,,,,"930.461,04",,,,,,,,,,
ITARANA-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
IUNA-ES,,,,,ES,,,,,"23.835,97",,,,,,,,-,,,,,,,"23.835,97",,,,,,,,,,"70.770,39",,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,,"359.192,29",,,,,,,,"152.640,27",,,,,,,"511.832,56",,,,,,,,,,"1.668.781,62",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"20.304,72",,,,,,,,-,,,,,,,"20.304,72",,,,,,,,,,"60.285,89",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,,,"1.362.244,89",,,,,,,,"235.986,31",,,,,,,"1.598.231,20",,,,,,,,,,"5.061.024,94",,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"24.718,79",,,,,,,,"34.166,88",,,,,,,"58.885,67",,,,,,,,,,"118.145,27",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"23.835,97",,,,,,,,-,,,,,,,"23.835,97",,,,,,,,,,"70.770,39",,,,,,,,,,
MONTANHA-ES,,,,,ES,,,,,"21.187,53",,,,,,,,-,,,,,,,"21.187,53",,,,,,,,,,"62.907,02",,,,,,,,,,
MUCURICI-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"22.070,34",,,,,,,,-,,,,,,,"22.070,34",,,,,,,,,,"65.528,14",,,,,,,,,,
MUQUI-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"27.367,23",,,,,,,,-,,,,,,,"27.367,23",,,,,,,,,,"81.254,90",,,,,,,,,,
PANCAS-ES,,,,,ES,,,,,"22.953,16",,,,,,,,-,,,,,,,"22.953,16",,,,,,,,,,"68.149,26",,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"22.953,16",,,,,,,,-,,,,,,,"22.953,16",,,,,,,,,,"68.149,26",,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"22.953,16",,,,,,,,-,,,,,,,"22.953,16",,,,,,,,,,"68.149,26",,,,,,,,,,
PIUMA-ES,,,,,ES,,,,,"20.304,72",,,,,,,,-,,,,,,,"20.304,72",,,,,,,,,,"60.285,89",,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"136.111,87",,,,,,,,"732.554,30",,,,,,,"868.666,17",,,,,,,,,,"2.247.073,94",,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"21.187,53",,,,,,,,-,,,,,,,"21.187,53",,,,,,,,,,"62.907,02",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"24.718,79",,,,,,,,-,,,,,,,"24.718,79",,,,,,,,,,"73.391,52",,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"22.953,16",,,,,,,,-,,,,,,,"22.953,16",,,,,,,,,,"68.149,26",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"23.835,97",,,,,,,,-,,,,,,,"23.835,97",,,,,,,,,,"70.770,39",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"1.301.864,52",,,,,,,,"99.106,50",,,,,,,"1.400.971,02",,,,,,,,,,"4.328.274,31",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"18.539,09",,,,,,,,-,,,,,,,"18.539,09",,,,,,,,,,"55.043,63",,,,,,,,,,
SERRA-ES,,,,,ES,,,,,"272.223,74",,,,,,,,"542.350,84",,,,,,,"814.574,58",,,,,,,,,,"2.666.891,61",,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"22.070,34",,,,,,,,-,,,,,,,"22.070,34",,,,,,,,,,"65.528,14",,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"21.187,53",,,,,,,,-,,,,,,,"21.187,53",,,,,,,,,,"62.907,02",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"21.187,53",,,,,,,,-,,,,,,,"21.187,53",,,,,,,,,,"62.907,02",,,,,,,,,,
VIANA-ES,,,,,ES,,,,,"28.250,04",,,,,,,,-,,,,,,,"28.250,04",,,,,,,,,,"83.876,02",,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,80",,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,,"272.223,74",,,,,,,,-,,,,,,,"272.223,74",,,,,,,,,,"881.357,30",,,,,,,,,,
VITORIA-ES,,,,,ES,,,,,"272.223,74",,,,,,,,-,,,,,,,"272.223,74",,,,,,,,,,"881.357,30",,,,,,,,,,
ESPIRITO SANTO TOTAL,,,,,,,,,,"6.224.072,81",,,,,,,,"3.589.604,05",,,,,,,"9.813.676,86",,,,,,,,,,"29.817.953,96",,,,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.580.246,56",,,,,,,,,,
MINAS GERAIS TOTAL,,,,,,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.580.246,56",,,,,,,,,,
AFUA-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
ALENQUER-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
ALMEIRIM-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
ANAJAS-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
BREVES-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
CHAVES-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
CURUA-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
FARO-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
GURUPA-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
JURUTI-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
MELGACO-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
OBIDOS-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
PRAINHA-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
SANTAREM-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
TERRA SANTA-PA,,,,,PA,,,,,-,,,,,,,,"6.181,39",,,,,,,"6.181,39",,,,,,,,,,"19.170,03",,,,,,,,,,
PARA TOTAL,,,,,,,,,,-,,,,,,,,"105.083,63",,,,,,,"105.083,63",,,,,,,,,,"325.890,51",,,,,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.579.706,56",,,,,,,,,,
SANTA RITA-PB,,,,,PB,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.580.246,56",,,,,,,,,,
PARAIBA TOTAL,,,,,,,,,,"984.854,12",,,,,,,,-,,,,,,,"984.854,12",,,,,,,,,,"3.159.953,12",,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,,,"532.941,59",,,,,,,,-,,,,,,,"532.941,59",,,,,,,,,,"1.712.246,34",,,,,,,,,,
CAMARAGIBE-PE,,,,,PE,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.580.128,97",,,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,,,"141.260,08",,,,,,,,-,,,,,,,"141.260,08",,,,,,,,,,"232.721,21",,,,,,,,,,
PAULISTA-PE,,,,,PE,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"2.808.298,87",,,,,,,,,,
RECIFE-PE,,,,,PE,,,,,"40.514,53",,,,,,,,-,,,,,,,"40.514,53",,,,,,,,,,"87.565,86",,,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,PE,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.580.149,08",,,,,,,,,,
PERNAMBUCO TOTAL,,,,,,,,,,"2.191.997,38",,,,,,,,-,,,,,,,"2.191.997,38",,,,,,,,,,"8.001.110,33",,,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,,"2.542,23",,,,,,,,-,,,,,,,"2.542,23",,,,,,,,,,"8.843,81",,,,,,,,,,
ANTONINA-PR,,,,,PR,,,,,"1.765,43",,,,,,,,-,,,,,,,"1.765,43",,,,,,,,,,"6.141,52",,,,,,,,,,
ARAUCARIA-PR,,,,,PR,,,,,"2.542,23",,,,,,,,-,,,,,,,"2.542,23",,,,,,,,,,"8.843,81",,,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,,"1.482,96",,,,,,,,-,,,,,,,"1.482,96",,,,,,,,,,"5.158,88",,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,,"2.047,90",,,,,,,,-,,,,,,,"2.047,90",,,,,,,,,,"7.124,17",,,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,,"2.542,23",,,,,,,,-,,,,,,,"2.542,23",,,,,,,,,,"8.843,81",,,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,,"1.836,05",,,,,,,,-,,,,,,,"1.836,05",,,,,,,,,,"6.387,19",,,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,,"1.694,82",,,,,,,,-,,,,,,,"1.694,82",,,,,,,,,,"5.895,87",,,,,,,,,,
COLOMBO-PR,,,,,PR,,,,,"2.824,70",,,,,,,,-,,,,,,,"2.824,70",,,,,,,,,,"9.826,45",,,,,,,,,,
CONTENDA-PR,,,,,PR,,,,,"1.553,58",,,,,,,,-,,,,,,,"1.553,58",,,,,,,,,,"5.404,54",,,,,,,,,,
CURITIBA-PR,,,,,PR,,,,,"2.824,70",,,,,,,,-,,,,,,,"2.824,70",,,,,,,,,,"9.826,45",,,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,,"2.330,37",,,,,,,,-,,,,,,,"2.330,37",,,,,,,,,,"8.106,82",,,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,,"50.262,03",,,,,,,,"43.979,28",,,,,,,"94.241,31",,,,,,,,,,"327.843,16",,,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,,"1.765,43",,,,,,,,-,,,,,,,"1.765,43",,,,,,,,,,"6.141,52",,,,,,,,,,
LAPA-PR,,,,,PR,,,,,"2.189,14",,,,,,,,-,,,,,,,"2.189,14",,,,,,,,,,"7.615,50",,,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,,"1.694,82",,,,,,,,-,,,,,,,"1.694,82",,,,,,,,,,"5.895,87",,,,,,,,,,
MATINHOS-PR,,,,,PR,,,,,"50.262,03",,,,,,,,"36.047,18",,,,,,,"86.309,21",,,,,,,,,,"300.249,25",,,,,,,,,,
MORRETES-PR,,,,,PR,,,,,"1.624,20",,,,,,,,-,,,,,,,"1.624,20",,,,,,,,,,"5.650,21",,,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,,"2.683,46",,,,,,,,"146,27",,,,,,,"2.829,73",,,,,,,,,,"9.843,97",,,,,,,,,,
PIEN-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
PINHAIS-PR,,,,,PR,,,,,"2.612,84",,,,,,,,-,,,,,,,"2.612,84",,,,,,,,,,"9.089,46",,,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,,"2.471,61",,,,,,,,-,,,,,,,"2.471,61",,,,,,,,,,"8.598,14",,,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,,"1.624,20",,,,,,,,"7.785,82",,,,,,,"9.410,02",,,,,,,,,,"32.735,24",,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,,"1.694,82",,,,,,,,-,,,,,,,"1.694,82",,,,,,,,,,"5.895,87",,,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,,"1.624,20",,,,,,,,-,,,,,,,"1.624,20",,,,,,,,,,"5.650,21",,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,,"1.977,29",,,,,,,,-,,,,,,,"1.977,29",,,,,,,,,,"6.878,51",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,,"1.977,29",,,,,,,,-,,,,,,,"1.977,29",,,,,,,,,,"6.878,51",,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,,"2.824,70",,,,,,,,-,,,,,,,"2.824,70",,,,,,,,,,"9.826,45",,,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,,"1.553,58",,,,,,,,-,,,,,,,"1.553,58",,,,,,,,,,"5.404,54",,,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,,"1.412,35",,,,,,,,-,,,,,,,"1.412,35",,,,,,,,,,"4.913,22",,,,,,,,,,
PARANA TOTAL,,,,,,,,,,"167.539,99",,,,,,,,"87.958,55",,,,,,,"255.498,54",,,,,,,,,,"888.818,71",,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,,"926.921,54",,,,,,,,"1.161.310,47",,,,,,,"2.088.232,01",,,,,,,,,,"7.055.877,00",,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,,"213.541,23",,,,,,,,-,,,,,,,"213.541,23",,,,,,,,,,"700.398,38",,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,,"384.374,22",,,,,,,,-,,,,,,,"384.374,22",,,,,,,,,,"1.260.717,10",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,,"2.041.790,27",,,,,,,,"1.076.783,75",,,,,,,"3.118.574,02",,,,,,,,,,"10.071.686,55",,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,,"277.603,59",,,,,,,,"34.002,39",,,,,,,"311.605,98",,,,,,,,,,"998.113,87",,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,,"492.427,06",,,,,,,,-,,,,,,,"492.427,06",,,,,,,,,,"1.580.246,56",,,,,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,,,"596.646,95",,,,,,,,-,,,,,,,"596.646,95",,,,,,,,,,"1.909.490,23",,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,,"277.603,59",,,,,,,,-,,,,,,,"277.603,59",,,,,,,,,,"910.517,88",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,,"309.634,79",,,,,,,,-,,,,,,,"309.634,79",,,,,,,,,,"1.015.577,66",,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,,"3.103.521,21",,,,,,,,"5.663.250,44",,,,,,,"8.766.771,65",,,,,,,,,,"28.972.219,61",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,,"647.307,33",,,,,,,,-,,,,,,,"647.307,33",,,,,,,,,,"2.087.497,54",,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,,"245.572,41",,,,,,,,-,,,,,,,"245.572,41",,,,,,,,,,"805.458,14",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,,"3.266.864,44",,,,,,,,"26.331.766,11",,,,,,,"29.598.630,55",,,,,,,,,,"94.802.300,42",,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,,"266.926,53",,,,,,,,-,,,,,,,"266.926,53",,,,,,,,,,"875.497,96",,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,,"1.633.432,21",,,,,,,,"507.595,61",,,,,,,"2.141.027,82",,,,,,,,,,"6.822.146,36",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,,"234.895,36",,,,,,,,-,,,,,,,"234.895,36",,,,,,,,,,"770.438,24",,,,,,,,,,
CARMO-RJ,,,,,RJ,,,,,"245.572,41",,,,,,,,-,,,,,,,"245.572,41",,,,,,,,,,"805.458,14",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,,"2.123.461,88",,,,,,,,"1.363.457,22",,,,,,,"3.486.919,10",,,,,,,,,,"11.449.979,13",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,,"266.926,53",,,,,,,,-,,,,,,,"266.926,53",,,,,,,,,,"875.497,96",,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,,"266.926,53",,,,,,,,-,,,,,,,"266.926,53",,,,,,,,,,"875.497,96",,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,,"224.218,29",,,,,,,,-,,,,,,,"224.218,29",,,,,,,,,,"735.418,30",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,,"924.724,76",,,,,,,,"47.576,98",,,,,,,"972.301,74",,,,,,,,,,"3.258.226,07",,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,,,"586.690,85",,,,,,,,-,,,,,,,"586.690,85",,,,,,,,,,"1.825.824,71",,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,,"693.543,57",,,,,,,,"47.576,98",,,,,,,"741.120,55",,,,,,,,,,"2.512.691,22",,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,,"245.572,41",,,,,,,,-,,,,,,,"245.572,41",,,,,,,,,,"805.458,14",,,,,,,,,,
ITABORAI-RJ,,,,,RJ,,,,,"596.646,92",,,,,,,,"47.576,98",,,,,,,"644.223,90",,,,,,,,,,"2.185.576,85",,,,,,,,,,
ITAGUAI-RJ,,,,,RJ,,,,,"536.982,23",,,,,,,,-,,,,,,,"536.982,23",,,,,,,,,,"1.718.541,13",,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,,"234.895,36",,,,,,,,-,,,,,,,"234.895,36",,,,,,,,,,"770.438,24",,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,,"277.603,59",,,,,,,,-,,,,,,,"277.603,59",,,,,,,,,,"910.517,88",,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,,"384.374,22",,,,,,,,-,,,,,,,"384.374,22",,,,,,,,,,"1.260.717,10",,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,,"1.029.409,29",,,,,,,,-,,,,,,,"1.029.409,29",,,,,,,,,,"3.298.787,69",,,,,,,,,,
