HIDROLANDIA-CE,,,,,CE,,,"1.473,29",,,,,,-,,,,,,,"1.473,29",,,,,,,"17.071,46",,,,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,"267.176,19",,,,,,"6,63",,,,,,,"267.182,82",,,,,,,"2.903.139,74",,,,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,"1.532,23",,,,,,-,,,,,,,"1.532,23",,,,,,,"17.754,34",,,,,,,,,,,,
ICAPUI-CE,,,,,CE,,,"65.484,09",,,,,,"9.241,13",,,,,,,"74.725,22",,,,,,,"842.434,09",,,,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,"1.591,16",,,,,,-,,,,,,,"1.591,16",,,,,,,"18.437,18",,,,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,"1.237,57",,,,,,-,,,,,,,"1.237,57",,,,,,,"14.340,03",,,,,,,,,,,,
IPU-CE,,,,,CE,,,"1.826,89",,,,,,-,,,,,,,"1.826,89",,,,,,,"21.168,62",,,,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,"1.767,95",,,,,,-,,,,,,,"1.767,95",,,,,,,"20.485,77",,,,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,"1.532,23",,,,,,-,,,,,,,"1.532,23",,,,,,,"17.754,34",,,,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,"1.885,82",,,,,,-,,,,,,,"1.885,82",,,,,,,"21.851,49",,,,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,"281.063,63",,,,,,"85.253,38",,,,,,,"366.317,01",,,,,,,"3.924.737,11",,,,,,,,,,,,
ITAREMA-CE,,,,,CE,,,"39.991,69",,,,,,"38.770,15",,,,,,,"78.761,84",,,,,,,"873.219,42",,,,,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,-,,,,,,"3.405,40",,,,,,,"3.405,40",,,,,,,"335.954,11",,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,"1.414,36",,,,,,-,,,,,,,"1.414,36",,,,,,,"16.388,60",,,,,,,,,,,,
MARACANAU-CE,,,,,CE,,,"1,43",,,,,,"0,01",,,,,,,"1,44",,,,,,,"2.329.791,08",,,,,,,,,,,,
MARCO-CE,,,,,CE,,,"1.591,16",,,,,,-,,,,,,,"1.591,16",,,,,,,"18.437,18",,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,"1.237,57",,,,,,-,,,,,,,"1.237,57",,,,,,,"14.340,03",,,,,,,,,,,,
MASSAPE-CE,,,,,CE,,,"1.709,02",,,,,,-,,,,,,,"1.709,02",,,,,,,"19.802,90",,,,,,,,,,,,
MERUOCA-CE,,,,,CE,,,"1.296,50",,,,,,-,,,,,,,"1.296,50",,,,,,,"15.022,87",,,,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,"1.296,50",,,,,,-,,,,,,,"1.296,50",,,,,,,"15.022,87",,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,"1.414,36",,,,,,-,,,,,,,"1.414,36",,,,,,,"16.388,60",,,,,,,,,,,,
MORAUJO-CE,,,,,CE,,,"1.178,63",,,,,,-,,,,,,,"1.178,63",,,,,,,"13.657,16",,,,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,"1.532,23",,,,,,-,,,,,,,"1.532,23",,,,,,,"17.754,34",,,,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,"1.355,43",,,,,,-,,,,,,,"1.355,43",,,,,,,"15.705,73",,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,"1.650,09",,,,,,-,,,,,,,"1.650,09",,,,,,,"19.120,04",,,,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,"1.591,16",,,,,,-,,,,,,,"1.591,16",,,,,,,"18.437,18",,,,,,,,,,,,
PACAJUS-CE,,,,,CE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PACUJA-CE,,,,,CE,,,"1.178,63",,,,,,-,,,,,,,"1.178,63",,,,,,,"13.657,16",,,,,,,,,,,,
PARACURU-CE,,,,,CE,,,"37.325,58",,,,,,"48.443,23",,,,,,,"85.768,81",,,,,,,"1.086.120,81",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,"1.650,09",,,,,,"1.958,35",,,,,,,"3.608,44",,,,,,,"39.819,47",,,,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,"1.237,57",,,,,,-,,,,,,,"1.237,57",,,,,,,"14.340,03",,,,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,"1.709,02",,,,,,-,,,,,,,"1.709,02",,,,,,,"19.802,90",,,,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,"1.237,57",,,,,,-,,,,,,,"1.237,57",,,,,,,"14.340,03",,,,,,,,,,,,
PORANGA-CE,,,,,CE,,,"1.296,50",,,,,,-,,,,,,,"1.296,50",,,,,,,"15.022,87",,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,"1.473,29",,,,,,-,,,,,,,"1.473,29",,,,,,,"17.071,46",,,,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,"1.473,29",,,,,,-,,,,,,,"1.473,29",,,,,,,"17.071,46",,,,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,"1.826,89",,,,,,-,,,,,,,"1.826,89",,,,,,,"21.168,62",,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,"1.650,09",,,,,,-,,,,,,,"1.650,09",,,,,,,"19.120,04",,,,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,"1.826,89",,,,,,-,,,,,,,"1.826,89",,,,,,,"21.168,62",,,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,"1.826,89",,,,,,-,,,,,,,"1.826,89",,,,,,,"1.512.512,73",,,,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,"1.296,50",,,,,,-,,,,,,,"1.296,50",,,,,,,"15.022,87",,,,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,"1.178,63",,,,,,-,,,,,,,"1.178,63",,,,,,,"13.657,16",,,,,,,,,,,,
SOBRAL-CE,,,,,CE,,,"2.357,27",,,,,,-,,,,,,,"2.357,27",,,,,,,"27.314,36",,,,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,"1.591,16",,,,,,-,,,,,,,"1.591,16",,,,,,,"18.437,18",,,,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,"1.414,36",,,,,,-,,,,,,,"1.414,36",,,,,,,"16.388,60",,,,,,,,,,,,
TIANGUA-CE,,,,,CE,,,"2.003,68",,,,,,-,,,,,,,"2.003,68",,,,,,,"23.217,21",,,,,,,,,,,,
TRAIRI-CE,,,,,CE,,,"42.657,80",,,,,,"81.237,72",,,,,,,"123.895,52",,,,,,,"1.345.307,77",,,,,,,,,,,,
TURURU-CE,,,,,CE,,,"1.355,43",,,,,,-,,,,,,,"1.355,43",,,,,,,"15.705,73",,,,,,,,,,,,
UBAJARA-CE,,,,,CE,,,"1.650,09",,,,,,-,,,,,,,"1.650,09",,,,,,,"19.120,04",,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,"1.473,29",,,,,,-,,,,,,,"1.473,29",,,,,,,"17.071,46",,,,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,"1.473,29",,,,,,-,,,,,,,"1.473,29",,,,,,,"17.071,46",,,,,,,,,,,,
URUOCA-CE,,,,,CE,,,"1.296,50",,,,,,-,,,,,,,"1.296,50",,,,,,,"15.022,87",,,,,,,,,,,,
VARJOTA-CE,,,,,CE,,,"1.414,36",,,,,,-,,,,,,,"1.414,36",,,,,,,"16.388,60",,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,"1.885,82",,,,,,-,,,,,,,"1.885,82",,,,,,,"21.851,49",,,,,,,,,,,,
CEARA  TOTAL,,,,,,,,"1.442.889,34",,,,,,"406.062,28",,,,,,,"1.848.951,62",,,,,,,"28.717.930,01",,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,"178.078,56",,,,,,-,,,,,,,"178.078,56",,,,,,,"1.847.434,12",,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
ALEGRE-ES,,,,,ES,,,"178.078,56",,,,,,-,,,,,,,"178.078,56",,,,,,,"1.847.434,12",,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,"139.918,86",,,,,,-,,,,,,,"139.918,86",,,,,,,"1.451.555,34",,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,"1.008.453,47",,,,,,"887.480,21",,,,,,,"1.895.933,68",,,,,,,"20.815.994,08",,,,,,,,,,,,
APIACA-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
ARACRUZ-ES,,,,,ES,,,"1.307.701,93",,,,,,"822.295,29",,,,,,,"2.129.997,22",,,,,,,"22.994.297,88",,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,"178.078,56",,,,,,-,,,,,,,"178.078,56",,,,,,,"1.847.434,12",,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,"197.158,40",,,,,,-,,,,,,,"197.158,40",,,,,,,"2.045.373,50",,,,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,"146.278,82",,,,,,-,,,,,,,"146.278,82",,,,,,,"1.517.535,15",,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,"254.397,94",,,,,,-,,,,,,,"254.397,94",,,,,,,"2.639.191,67",,,,,,,,,,,,
CARIACICA-ES,,,,,ES,,,"254.397,94",,,,,,-,,,,,,,"254.397,94",,,,,,,"2.639.191,67",,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,"184.438,51",,,,,,-,,,,,,,"184.438,51",,,,,,,"1.913.413,94",,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,"235.318,09",,,,,,-,,,,,,,"235.318,09",,,,,,,"2.441.252,27",,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,"218.613,30",,,,,,"14.470,54",,,,,,,"233.083,84",,,,,,,"2.539.165,59",,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,"178.078,56",,,,,,-,,,,,,,"178.078,56",,,,,,,"1.847.434,12",,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
FUNDAO-ES,,,,,ES,,,"718.196,29",,,,,,"131.726,30",,,,,,,"849.922,59",,,,,,,"8.671.768,56",,,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
GUACUI-ES,,,,,ES,,,"171.718,60",,,,,,-,,,,,,,"171.718,60",,,,,,,"1.781.454,34",,,,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,"235.318,09",,,,,,-,,,,,,,"235.318,09",,,,,,,"2.441.252,27",,,,,,,,,,,,
IBATIBA-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
IBIRACU-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICONHA-ES,,,,,ES,,,"139.918,86",,,,,,-,,,,,,,"139.918,86",,,,,,,"1.451.555,34",,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,"146.278,82",,,,,,-,,,,,,,"146.278,82",,,,,,,"1.517.535,15",,,,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,"1.068.303,17",,,,,,"6.550.571,28",,,,,,,"7.618.874,45",,,,,,,"77.128.941,19",,,,,,,,,,,,
ITARANA-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
IUNA-ES,,,,,ES,,,"171.718,60",,,,,,-,,,,,,,"171.718,60",,,,,,,"1.781.454,34",,,,,,,,,,,,
JAGUARE-ES,,,,,ES,,,"355.644,13",,,,,,"103.903,78",,,,,,,"459.547,91",,,,,,,"4.662.986,96",,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,"146.278,82",,,,,,-,,,,,,,"146.278,82",,,,,,,"1.517.535,15",,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,"5.646.794,68",,,,,,"1.056.723,11",,,,,,,"6.703.517,79",,,,,,,"70.987.638,49",,,,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,"139.918,86",,,,,,-,,,,,,,"139.918,86",,,,,,,"1.451.555,34",,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,"867.820,51",,,,,,"3.189.160,29",,,,,,,"4.056.980,80",,,,,,,"45.217.658,89",,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,"146.278,82",,,,,,-,,,,,,,"146.278,82",,,,,,,"1.517.535,15",,,,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,"171.718,60",,,,,,-,,,,,,,"171.718,60",,,,,,,"1.781.454,34",,,,,,,,,,,,
MONTANHA-ES,,,,,ES,,,"152.638,76",,,,,,-,,,,,,,"152.638,76",,,,,,,"1.583.514,96",,,,,,,,,,,,
MUCURICI-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,"158.998,71",,,,,,-,,,,,,,"158.998,71",,,,,,,"1.649.494,74",,,,,,,,,,,,
MUQUI-ES,,,,,ES,,,"146.278,82",,,,,,-,,,,,,,"146.278,82",,,,,,,"1.517.535,15",,,,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,"197.158,40",,,,,,-,,,,,,,"197.158,40",,,,,,,"2.045.373,50",,,,,,,,,,,,
PANCAS-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
PIUMA-ES,,,,,ES,,,"748.121,13",,,,,,"374.712,87",,,,,,,"1.122.834,00",,,,,,,"12.043.770,25",,,,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,"628.421,75",,,,,,"9.287.838,96",,,,,,,"9.916.260,71",,,,,,,"100.370.158,23",,,,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,"152.638,76",,,,,,-,,,,,,,"152.638,76",,,,,,,"1.583.514,96",,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,"139.918,86",,,,,,-,,,,,,,"139.918,86",,,,,,,"1.451.555,34",,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,"184.438,51",,,,,,-,,,,,,,"184.438,51",,,,,,,"1.913.413,94",,,,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,"178.078,56",,,,,,-,,,,,,,"178.078,56",,,,,,,"1.847.434,12",,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,"2.407.849,87",,,,,,"132.978,75",,,,,,,"2.540.828,62",,,,,,,"27.518.594,74",,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,"133.558,91",,,,,,-,,,,,,,"133.558,91",,,,,,,"1.385.575,57",,,,,,,,,,,,
SERRA-ES,,,,,ES,,,"1.427.401,31",,,,,,"375.982,42",,,,,,,"1.803.383,73",,,,,,,"18.418.664,55",,,,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,"158.998,71",,,,,,-,,,,,,,"158.998,71",,,,,,,"1.649.494,74",,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,"165.358,66",,,,,,-,,,,,,,"165.358,66",,,,,,,"1.715.474,57",,,,,,,,,,,,
VIANA-ES,,,,,ES,,,"446.645,74",,,,,,"7.396,19",,,,,,,"454.041,93",,,,,,,"4.814.987,07",,,,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,"127.198,96",,,,,,-,,,,,,,"127.198,96",,,,,,,"1.319.595,77",,,,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,"139.918,86",,,,,,-,,,,,,,"139.918,86",,,,,,,"1.451.555,34",,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,"1.196.993,82",,,,,,-,,,,,,,"1.196.993,82",,,,,,,"12.417.931,04",,,,,,,,,,,,
VITORIA-ES,,,,,ES,,,"1.427.401,31",,,,,,"99.856,38",,,,,,,"1.527.257,69",,,,,,,"15.748.925,59",,,,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,"29.262.322,86",,,,,,"23.035.096,37",,,,,,,"52.297.419,23",,,,,,,"545.894.379,55",,,,,,,,,,,,
BARREIRINHAS-MA,,,,,MA,,,"1,43",,,,,,-,,,,,,,"1,43",,,,,,,"31.507,99",,,,,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,MA,,,"504.815,08",,,,,,"565.600,02",,,,,,,"1.070.415,10",,,,,,,"10.327.891,45",,,,,,,,,,,,
MARANHAO TOTAL,,,,,,,,"504.816,51",,,,,,"565.600,02",,,,,,,"1.070.416,53",,,,,,,"10.359.399,44",,,,,,,,,,,,
BARBACENA-MG,,,,,MG,,,"230.407,49",,,,,,"192,22",,,,,,,"230.599,71",,,,,,,"2.512.996,89",,,,,,,,,,,,
BETIM-MG,,,,,MG,,,"230.407,49",,,,,,"62.425,61",,,,,,,"292.833,10",,,,,,,"3.226.678,29",,,,,,,,,,,,
BRUMADINHO-MG,,,,,MG,,,"230.407,49",,,,,,"11.706,10",,,,,,,"242.113,59",,,,,,,"2.612.988,52",,,,,,,,,,,,
JACUTINGA-MG,,,,,MG,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,"230.407,49",,,,,,"21.193,61",,,,,,,"251.601,10",,,,,,,"2.744.413,21",,,,,,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,MG,,,"230.407,49",,,,,,"42.337,72",,,,,,,"272.745,21",,,,,,,"3.045.701,25",,,,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,"1.152.037,45",,,,,,"137.855,26",,,,,,,"1.289.892,71",,,,,,,"14.142.778,16",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFUA-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
ALENQUER-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
ALMEIRIM-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
ANAJAS-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
BREVES-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
CHAVES-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
CURUA-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
FARO-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
GURUPA-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
JURUTI-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
MELGACO-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
OBIDOS-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
PRAINHA-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
SANTAREM-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
TERRA SANTA-PA,,,,,PA,,,-,,,,,,"6.461,59",,,,,,,"6.461,59",,,,,,,"61.042,92",,,,,,,,,,,,
PARA  TOTAL,,,,,,,,-,,,,,,"109.847,03",,,,,,,"109.847,03",,,,,,,"1.037.729,64",,,,,,,,,,,,
ALHANDRA-PB,,,,,PB,,,"921.136,68",,,,,,-,,,,,,,"921.136,68",,,,,,,"9.436.320,85",,,,,,,,,,,,
BAYEUX-PB,,,,,PB,,,"267.176,19",,,,,,-,,,,,,,"267.176,19",,,,,,,"3.240.999,11",,,,,,,,,,,,
CALDAS BRANDAO-PB,,,,,PB,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
MAMANGUAPE-PB,,,,,PB,,,"267.176,19",,,,,,"34,10",,,,,,,"267.210,29",,,,,,,"2.660.673,47",,,,,,,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,"267.176,19",,,,,,"873,81",,,,,,,"268.050,00",,,,,,,"2.670.515,07",,,,,,,,,,,,
SAO MIGUEL DE TAIPU-PB,,,,,PB,,,"267.174,76",,,,,,-,,,,,,,"267.174,76",,,,,,,"267.174,76",,,,,,,,,,,,
SANTA RITA-PB,,,,,PB,,,"267.176,19",,,,,,"1.148,98",,,,,,,"268.325,17",,,,,,,"2.675.596,93",,,,,,,,,,,,
PARAIBA  TOTAL,,,,,,,,"2.257.016,20",,,,,,"2.056,89",,,,,,,"2.259.073,09",,,,,,,"20.951.280,19",,,,,,,,,,,,
ABREU E LIMA-PE,,,,,PE,,,"1,43",,,,,,"0,42",,,,,,,"1,85",,,,,,,"2.632.959,77",,,,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,"921.136,68",,,,,,"165.092,20",,,,,,,"1.086.228,88",,,,,,,"10.735.605,63",,,,,,,,,,,,
CAMARAGIBE-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CACHOEIRINHA-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
GOIANA-PE,,,,,PE,,,"267.176,19",,,,,,"1.014,66",,,,,,,"268.190,85",,,,,,,"2.670.586,57",,,,,,,,,,,,
IGARASSU-PE,,,,,PE,,,"267.176,19",,,,,,"988,28",,,,,,,"268.164,47",,,,,,,"2.672.355,70",,,,,,,,,,,,
IPOJUCA-PE,,,,,PE,,,"267.176,19",,,,,,"224.236,34",,,,,,,"491.412,53",,,,,,,"4.743.376,51",,,,,,,,,,,,
ITACURUBA-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
ITAMBE-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
ITAQUITINGA-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,"214,47",,,,,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,"267.176,19",,,,,,"924,61",,,,,,,"268.100,80",,,,,,,"2.672.314,42",,,,,,,,,,,,
MORENO-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PAULISTA-PE,,,,,PE,,,"1.106.599,41",,,,,,-,,,,,,,"1.106.599,41",,,,,,,"10.753.075,61",,,,,,,,,,,,
RECIFE-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
