URUOCA-CE,,,,,,,CE,,"2.016,11",,,,,,-,,,,,"2.016,11",,,,,,"2.016,11",,,,,,,,
VARJOTA-CE,,,,,,,CE,,"2.199,39",,,,,,-,,,,,"2.199,39",,,,,,"2.199,39",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,CE,,"2.932,53",,,,,,-,,,,,"2.932,53",,,,,,"2.932,53",,,,,,,,
CEARA  TOTAL,,,,,,,,,"2.456.581,24",,,,,,"476.716,68",,,,,"2.933.297,92",,,,,,"2.933.297,92",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,ES,,"188.335,01",,,,,,-,,,,,"188.335,01",,,,,,"188.335,01",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
AGUIA BRANCA-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
ALEGRE-ES,,,,,,,ES,,"188.335,01",,,,,,-,,,,,"188.335,01",,,,,,"188.335,01",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,ES,,"147.977,51",,,,,,-,,,,,"147.977,51",,,,,,"147.977,51",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
ANCHIETA-ES,,,,,,,ES,,"2.544.858,31",,,,,,"1.437.483,01",,,,,"3.982.341,32",,,,,,"3.982.341,32",,,,,,,,
APIACA-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
ARACRUZ-ES,,,,,,,ES,,"1.265.723,36",,,,,,"1.820.066,93",,,,,"3.085.790,29",,,,,,"3.085.790,29",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
BAIXO GUANDU-ES,,,,,,,ES,,"188.335,01",,,,,,-,,,,,"188.335,01",,,,,,"188.335,01",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,ES,,"208.513,77",,,,,,-,,,,,"208.513,77",,,,,,"208.513,77",,,,,,,,
BOA ESPERANCA-ES,,,,,,,ES,,"154.703,76",,,,,,-,,,,,"154.703,76",,,,,,"154.703,76",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
BREJETUBA-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,ES,,"269.050,02",,,,,,-,,,,,"269.050,02",,,,,,"269.050,02",,,,,,,,
CARIACICA-ES,,,,,,,ES,,"269.050,02",,,,,,-,,,,,"269.050,02",,,,,,"269.050,02",,,,,,,,
CASTELO-ES,,,,,,,ES,,"195.061,26",,,,,,-,,,,,"195.061,26",,,,,,"195.061,26",,,,,,,,
COLATINA-ES,,,,,,,ES,,"248.871,27",,,,,,-,,,,,"248.871,27",,,,,,"248.871,27",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,ES,,"271.737,99",,,,,,"20.839,55",,,,,"292.577,54",,,,,,"292.577,54",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,ES,,"188.335,01",,,,,,-,,,,,"188.335,01",,,,,,"188.335,01",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
ECOPORANGA-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
FUNDAO-ES,,,,,,,ES,,"843.815,57",,,,,,"197.582,98",,,,,"1.041.398,55",,,,,,"1.041.398,55",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
GUACUI-ES,,,,,,,ES,,"181.608,76",,,,,,-,,,,,"181.608,76",,,,,,"181.608,76",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUARAPARI-ES,,,,,,,ES,,"248.871,27",,,,,,-,,,,,"248.871,27",,,,,,"248.871,27",,,,,,,,
IBATIBA-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
IBIRACU-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
IBITIRAMA-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
ICONHA-ES,,,,,,,ES,,"147.977,51",,,,,,-,,,,,"147.977,51",,,,,,"147.977,51",,,,,,,,
IRUPI-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
ITAGUACU-ES,,,,,,,ES,,"154.703,76",,,,,,-,,,,,"154.703,76",,,,,,"154.703,76",,,,,,,,
ITAPEMIRIM-ES,,,,,,,ES,,"984.451,50",,,,,,"6.912.964,37",,,,,"7.897.415,87",,,,,,"7.897.415,87",,,,,,,,
ITARANA-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
IUNA-ES,,,,,,,ES,,"181.608,76",,,,,,-,,,,,"181.608,76",,,,,,"181.608,76",,,,,,,,
JAGUARE-ES,,,,,,,ES,,"626.122,54",,,,,,"189.113,78",,,,,"815.236,32",,,,,,"815.236,32",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
JOAO NEIVA-ES,,,,,,,ES,,"154.703,76",,,,,,-,,,,,"154.703,76",,,,,,"154.703,76",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
LINHARES-ES,,,,,,,ES,,"7.496.565,46",,,,,,"1.148.459,80",,,,,"8.645.025,26",,,,,,"8.645.025,26",,,,,,,,
MANTENOPOLIS-ES,,,,,,,ES,,"147.977,51",,,,,,-,,,,,"147.977,51",,,,,,"147.977,51",,,,,,,,
MARATAIZES-ES,,,,,,,ES,,"195.061,26",,,,,,"2.455.147,09",,,,,"2.650.208,35",,,,,,"2.650.208,35",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,ES,,"154.703,76",,,,,,-,,,,,"154.703,76",,,,,,"154.703,76",,,,,,,,
MARILANDIA-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,ES,,"181.608,76",,,,,,-,,,,,"181.608,76",,,,,,"181.608,76",,,,,,,,
MONTANHA-ES,,,,,,,ES,,"161.430,01",,,,,,-,,,,,"161.430,01",,,,,,"161.430,01",,,,,,,,
MUCURICI-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,ES,,"168.156,26",,,,,,-,,,,,"168.156,26",,,,,,"168.156,26",,,,,,,,
MUQUI-ES,,,,,,,ES,,"154.703,76",,,,,,-,,,,,"154.703,76",,,,,,"154.703,76",,,,,,,,
NOVA VENECIA-ES,,,,,,,ES,,"208.513,77",,,,,,-,,,,,"208.513,77",,,,,,"208.513,77",,,,,,,,
PANCAS-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
PEDRO CANARIO-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
PINHEIROS-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
PIUMA-ES,,,,,,,ES,,"878.974,55",,,,,,"327.055,59",,,,,"1.206.030,14",,,,,,"1.206.030,14",,,,,,,,
PONTO BELO-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,ES,,"738.338,62",,,,,,"9.559.240,09",,,,,"10.297.578,71",,,,,,"10.297.578,71",,,,,,,,
RIO BANANAL-ES,,,,,,,ES,,"161.430,01",,,,,,-,,,,,"161.430,01",,,,,,"161.430,01",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,ES,,"147.977,51",,,,,,-,,,,,"147.977,51",,,,,,"147.977,51",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,ES,,"195.061,26",,,,,,-,,,,,"195.061,26",,,,,,"195.061,26",,,,,,,,
SANTA TERESA-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,ES,,"188.335,01",,,,,,-,,,,,"188.335,01",,,,,,"188.335,01",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
SAO MATEUS-ES,,,,,,,ES,,"3.119.731,27",,,,,,"130.369,41",,,,,"3.250.100,68",,,,,,"3.250.100,68",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,ES,,"141.251,26",,,,,,-,,,,,"141.251,26",,,,,,"141.251,26",,,,,,,,
SERRA-ES,,,,,,,ES,,"1.406.359,29",,,,,,"531.389,38",,,,,"1.937.748,67",,,,,,"1.937.748,67",,,,,,,,
SOORETAMA-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
VARGEM ALTA-ES,,,,,,,ES,,"168.156,26",,,,,,-,,,,,"168.156,26",,,,,,"168.156,26",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,ES,,"174.882,51",,,,,,-,,,,,"174.882,51",,,,,,"174.882,51",,,,,,,,
VIANA-ES,,,,,,,ES,,"228.692,52",,,,,,-,,,,,"228.692,52",,,,,,"228.692,52",,,,,,,,
VILA PAVAO-ES,,,,,,,ES,,"134.525,01",,,,,,-,,,,,"134.525,01",,,,,,"134.525,01",,,,,,,,
VILA VALERIO-ES,,,,,,,ES,,"147.977,51",,,,,,-,,,,,"147.977,51",,,,,,"147.977,51",,,,,,,,
VILA VELHA-ES,,,,,,,ES,,"1.406.359,29",,,,,,-,,,,,"1.406.359,29",,,,,,"1.406.359,29",,,,,,,,
VITORIA-ES,,,,,,,ES,,"1.406.359,29",,,,,,"40.787,28",,,,,"1.447.146,57",,,,,,"1.447.146,57",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,"33.764.850,26",,,,,,"24.770.499,26",,,,,"58.535.349,52",,,,,,"58.535.349,52",,,,,,,,
BETIM-MG,,,,,,,MG,,"59.243,77",,,,,,-,,,,,"59.243,77",,,,,,"59.243,77",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,"59.243,77",,,,,,-,,,,,"59.243,77",,,,,,"59.243,77",,,,,,,,
AFUA-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
ALENQUER-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
ALMEIRIM-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
ANAJAS-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREVES-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
CHAVES-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
CURUA-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
FARO-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
GURUPA-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
JURUTI-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
MELGACO-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
MONTE ALEGRE-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
OBIDOS-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
PORTO DE MOZ-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
PRAINHA-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
SANTAREM-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
TERRA SANTA-PA,,,,,,,PA,,-,,,,,,"6.944,42",,,,,"6.944,42",,,,,,"6.944,42",,,,,,,,
PARA  TOTAL,,,,,,,,,-,,,,,,"118.055,14",,,,,"118.055,14",,,,,,"118.055,14",,,,,,,,
ALHANDRA-PB,,,,,,,PB,,"6.136.434,02",,,,,,-,,,,,"6.136.434,02",,,,,,"6.136.434,02",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,"6.136.434,02",,,,,,-,,,,,"6.136.434,02",,,,,,"6.136.434,02",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,PE,,"1.031.376,71",,,,,,-,,,,,"1.031.376,71",,,,,,"1.031.376,71",,,,,,,,
GOIANA-PE,,,,,,,PE,,"1.031.376,71",,,,,,-,,,,,"1.031.376,71",,,,,,"1.031.376,71",,,,,,,,
ITAQUITINGA-PE,,,,,,,PE,,"1.031.376,71",,,,,,-,,,,,"1.031.376,71",,,,,,"1.031.376,71",,,,,,,,
PAULISTA-PE,,,,,,,PE,,"972.132,94",,,,,,-,,,,,"972.132,94",,,,,,"972.132,94",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,"4.066.263,07",,,,,,-,,,,,"4.066.263,07",,,,,,"4.066.263,07",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,RJ,,"5.800.250,68",,,,,,"2.030.290,25",,,,,"7.830.540,93",,,,,,"7.830.540,93",,,,,,,,
APERIBE-RJ,,,,,,,RJ,,"430.604,82",,,,,,-,,,,,"430.604,82",,,,,,"430.604,82",,,,,,,,
ARARUAMA-RJ,,,,,,,RJ,,"778.831,23",,,,,,-,,,,,"778.831,23",,,,,,"778.831,23",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,RJ,,"2.874.327,92",,,,,,"2.014.709,33",,,,,"4.889.037,25",,,,,,"4.889.037,25",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,RJ,,"2.937.343,56",,,,,,"267.441,21",,,,,"3.204.784,77",,,,,,"3.204.784,77",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,RJ,,"736.977,80",,,,,,-,,,,,"736.977,80",,,,,,"736.977,80",,,,,,,,
BARRA MANSA-RJ,,,,,,,RJ,,"728.997,80",,,,,,-,,,,,"728.997,80",,,,,,"728.997,80",,,,,,,,
BELFORD ROXO-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
BOM JARDIM-RJ,,,,,,,RJ,,"553.065,46",,,,,,-,,,,,"553.065,46",,,,,,"553.065,46",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,RJ,,"594.033,27",,,,,,-,,,,,"594.033,27",,,,,,"594.033,27",,,,,,,,
CABO FRIO-RJ,,,,,,,RJ,,"4.258.263,60",,,,,,"9.706.400,96",,,,,"13.964.664,56",,,,,,"13.964.664,56",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,RJ,,"3.154.126,31",,,,,,-,,,,,"3.154.126,31",,,,,,"3.154.126,31",,,,,,,,
CAMBUCI-RJ,,,,,,,RJ,,"471.129,84",,,,,,-,,,,,"471.129,84",,,,,,"471.129,84",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,RJ,,"4.258.263,60",,,,,,"45.656.652,56",,,,,"49.914.916,16",,,,,,"49.914.916,16",,,,,,,,
CANTAGALO-RJ,,,,,,,RJ,,"512.097,65",,,,,,-,,,,,"512.097,65",,,,,,"512.097,65",,,,,,,,
CARAPEBUS-RJ,,,,,,,RJ,,"2.344.821,70",,,,,,"692.364,13",,,,,"3.037.185,83",,,,,,"3.037.185,83",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,RJ,,"450.645,93",,,,,,-,,,,,"450.645,93",,,,,,"450.645,93",,,,,,,,
CARMO-RJ,,,,,,,RJ,,"491.613,74",,,,,,-,,,,,"491.613,74",,,,,,"491.613,74",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,RJ,,"3.092.794,55",,,,,,"2.822.374,26",,,,,"5.915.168,81",,,,,,"5.915.168,81",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,RJ,,"533.024,36",,,,,,-,,,,,"533.024,36",,,,,,"533.024,36",,,,,,,,
CORDEIRO-RJ,,,,,,,RJ,,"533.024,36",,,,,,-,,,,,"533.024,36",,,,,,"533.024,36",,,,,,,,
DUAS BARRAS-RJ,,,,,,,RJ,,"430.162,01",,,,,,-,,,,,"430.162,01",,,,,,"430.162,01",,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,RJ,,"4.258.263,60",,,,,,"305.589,97",,,,,"4.563.853,57",,,,,,"4.563.853,57",,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,RJ,,"450.645,93",,,,,,-,,,,,"450.645,93",,,,,,"450.645,93",,,,,,,,
GUAPIMIRIM-RJ,,,,,,,RJ,,"3.482.867,63",,,,,,"305.589,97",,,,,"3.788.457,60",,,,,,"3.788.457,60",,,,,,,,
IGUABA GRANDE-RJ,,,,,,,RJ,,"533.024,36",,,,,,-,,,,,"533.024,36",,,,,,"533.024,36",,,,,,,,
ITABORAI-RJ,,,,,,,RJ,,"819.356,23",,,,,,"305.589,97",,,,,"1.124.946,20",,,,,,"1.124.946,20",,,,,,,,
ITAGUAI-RJ,,,,,,,RJ,,"758.347,33",,,,,,"1.528,77",,,,,"759.876,10",,,,,,"759.876,10",,,,,,,,
ITALVA-RJ,,,,,,,RJ,,"471.572,65",,,,,,-,,,,,"471.572,65",,,,,,"471.572,65",,,,,,,,
ITAOCARA-RJ,,,,,,,RJ,,"532.581,55",,,,,,-,,,,,"532.581,55",,,,,,"532.581,55",,,,,,,,
ITAPERUNA-RJ,,,,,,,RJ,,"737.420,61",,,,,,-,,,,,"737.420,61",,,,,,"737.420,61",,,,,,,,
ITATIAIA-RJ,,,,,,,RJ,,"573.549,36",,,,,,-,,,,,"573.549,36",,,,,,"573.549,36",,,,,,,,
JAPERI-RJ,,,,,,,RJ,,"647.062,18",,,,,,-,,,,,"647.062,18",,,,,,"647.062,18",,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,RJ,,"409.678,11",,,,,,-,,,,,"409.678,11",,,,,,"409.678,11",,,,,,,,
MACAE-RJ,,,,,,,RJ,,"28.525.014,79",,,,,,"8.880.692,58",,,,,"37.405.707,37",,,,,,"37.405.707,37",,,,,,,,
MACUCO-RJ,,,,,,,RJ,,"409.678,11",,,,,,-,,,,,"409.678,11",,,,,,"409.678,11",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAGE-RJ,,,,,,,RJ,,"4.026.682,52",,,,,,"305.589,97",,,,,"4.332.272,49",,,,,,"4.332.272,49",,,,,,,,
MANGARATIBA-RJ,,,,,,,RJ,,"615.402,80",,,,,,"1.522.717,68",,,,,"2.138.120,48",,,,,,"2.138.120,48",,,,,,,,
MARICA-RJ,,,,,,,RJ,,"4.134.481,89",,,,,,"2.575.164,17",,,,,"6.709.646,06",,,,,,"6.709.646,06",,,,,,,,
MENDES-RJ,,,,,,,RJ,,"491.613,74",,,,,,-,,,,,"491.613,74",,,,,,"491.613,74",,,,,,,,
MESQUITA-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,RJ,,"553.065,46",,,,,,-,,,,,"553.065,46",,,,,,"553.065,46",,,,,,,,
MIRACEMA-RJ,,,,,,,RJ,,"553.065,46",,,,,,-,,,,,"553.065,46",,,,,,"553.065,46",,,,,,,,
NATIVIDADE-RJ,,,,,,,RJ,,"471.129,84",,,,,,-,,,,,"471.129,84",,,,,,"471.129,84",,,,,,,,
NILOPOLIS-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
NITEROI-RJ,,,,,,,RJ,,"4.258.263,60",,,,,,"1.935.141,66",,,,,"6.193.405,26",,,,,,"6.193.405,26",,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
NOVA IGUACU-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
PARACAMBI-RJ,,,,,,,RJ,,"635.001,08",,,,,,-,,,,,"635.001,08",,,,,,"635.001,08",,,,,,,,
PARATI-RJ,,,,,,,RJ,,"3.196.474,42",,,,,,"3.460.309,17",,,,,"6.656.783,59",,,,,,"6.656.783,59",,,,,,,,
PATY DO ALFERES-RJ,,,,,,,RJ,,"553.065,46",,,,,,-,,,,,"553.065,46",,,,,,"553.065,46",,,,,,,,
PETROPOLIS-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
PINHEIRAL-RJ,,,,,,,RJ,,"532.581,55",,,,,,-,,,,,"532.581,55",,,,,,"532.581,55",,,,,,,,
PIRAI-RJ,,,,,,,RJ,,"462.707,03",,,,,,-,,,,,"462.707,03",,,,,,"462.707,03",,,,,,,,
PORCIUNCULA-RJ,,,,,,,RJ,,"491.613,74",,,,,,-,,,,,"491.613,74",,,,,,"491.613,74",,,,,,,,
PORTO REAL-RJ,,,,,,,RJ,,"492.056,55",,,,,,-,,,,,"492.056,55",,,,,,"492.056,55",,,,,,,,
QUATIS-RJ,,,,,,,RJ,,"450.645,93",,,,,,-,,,,,"450.645,93",,,,,,"450.645,93",,,,,,,,
QUEIMADOS-RJ,,,,,,,RJ,,"798.872,33",,,,,,-,,,,,"798.872,33",,,,,,"798.872,33",,,,,,,,
QUISSAMA-RJ,,,,,,,RJ,,"2.773.424,78",,,,,,"4.816.642,10",,,,,"7.590.066,88",,,,,,"7.590.066,88",,,,,,,,
RESENDE-RJ,,,,,,,RJ,,"778.388,42",,,,,,-,,,,,"778.388,42",,,,,,"778.388,42",,,,,,,,
RIO BONITO-RJ,,,,,,,RJ,,"655.484,99",,,,,,-,,,,,"655.484,99",,,,,,"655.484,99",,,,,,,,
RIO CLARO-RJ,,,,,,,RJ,,"491.613,74",,,,,,-,,,,,"491.613,74",,,,,,"491.613,74",,,,,,,,
RIO DAS FLORES-RJ,,,,,,,RJ,,"409.678,11",,,,,,-,,,,,"409.678,11",,,,,,"409.678,11",,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,RJ,,"3.944.447,27",,,,,,"10.760.708,34",,,,,"14.705.155,61",,,,,,"14.705.155,61",,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,RJ,,"5.800.250,68",,,,,,"1.539.419,19",,,,,"7.339.669,87",,,,,,"7.339.669,87",,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,RJ,,"430.162,01",,,,,,-,,,,,"430.162,01",,,,,,"430.162,01",,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,RJ,,"635.001,08",,,,,,-,,,,,"635.001,08",,,,,,"635.001,08",,,,,,,,
SAO FIDELIS-RJ,,,,,,,RJ,,"614.517,18",,,,,,-,,,,,"614.517,18",,,,,,"614.517,18",,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,RJ,,"635.001,08",,,,,,-,,,,,"635.001,08",,,,,,"635.001,08",,,,,,,,
SAO GONCALO-RJ,,,,,,,RJ,,"819.356,23",,,,,,"305.589,97",,,,,"1.124.946,20",,,,,,"1.124.946,20",,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,RJ,,"3.090.017,83",,,,,,"8.720.704,44",,,,,"11.810.722,27",,,,,,"11.810.722,27",,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,RJ,,"409.678,11",,,,,,-,,,,,"409.678,11",,,,,,"409.678,11",,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,RJ,,"533.024,36",,,,,,-,,,,,"533.024,36",,,,,,"533.024,36",,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,RJ,,"737.863,42",,,,,,-,,,,,"737.863,42",,,,,,"737.863,42",,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,RJ,,"409.678,11",,,,,,-,,,,,"409.678,11",,,,,,"409.678,11",,,,,,,,
SAQUAREMA-RJ,,,,,,,RJ,,"717.822,32",,,,,,-,,,,,"717.822,32",,,,,,"717.822,32",,,,,,,,
SEROPEDICA-RJ,,,,,,,RJ,,"716.936,70",,,,,,-,,,,,"716.936,70",,,,,,"716.936,70",,,,,,,,
SILVA JARDIM-RJ,,,,,,,RJ,,"2.827.837,38",,,,,,-,,,,,"2.827.837,38",,,,,,"2.827.837,38",,,,,,,,
SUMIDOURO-RJ,,,,,,,RJ,,"471.129,84",,,,,,-,,,,,"471.129,84",,,,,,"471.129,84",,,,,,,,
TANGUA-RJ,,,,,,,RJ,,"573.549,36",,,,,,-,,,,,"573.549,36",,,,,,"573.549,36",,,,,,,,
TERESOPOLIS-RJ,,,,,,,RJ,,"819.356,23",,,,,,-,,,,,"819.356,23",,,,,,"819.356,23",,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,RJ,,"430.604,82",,,,,,-,,,,,"430.604,82",,,,,,"430.604,82",,,,,,,,
VALENCA-RJ,,,,,,,RJ,,"696.452,80",,,,,,-,,,,,"696.452,80",,,,,,"696.452,80",,,,,,,,
