FRECHEIRINHA-CE,,,,,,,CE,,,"1.186,40",,,,,,,,-,,,,,,,,"1.186,40",,,,,,,"4.849,05",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,CE,,,"1.078,54",,,,,,,,-,,,,,,,,"1.078,54",,,,,,,"4.408,22",,,,,,,,,
GRACA-CE,,,,,,,CE,,,"1.240,33",,,,,,,,-,,,,,,,,"1.240,33",,,,,,,"5.069,46",,,,,,,,,
GRANJA-CE,,,,,,,CE,,,"1.725,67",,,,,,,,-,,,,,,,,"1.725,67",,,,,,,"7.053,15",,,,,,,,,
GROAIRAS-CE,,,,,,,CE,,,"1.078,54",,,,,,,,-,,,,,,,,"1.078,54",,,,,,,"4.408,22",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,CE,,,"1.617,82",,,,,,,,-,,,,,,,,"1.617,82",,,,,,,"6.612,33",,,,,,,,,
HIDROLANDIA-CE,,,,,,,CE,,,"1.348,18",,,,,,,,-,,,,,,,,"1.348,18",,,,,,,"5.510,28",,,,,,,,,
HORIZONTE-CE,,,,,,,CE,,,"408.081,58",,,,,,,,-,,,,,,,,"408.081,58",,,,,,,"1.600.362,76",,,,,,,,,
IBIAPINA-CE,,,,,,,CE,,,"1.402,11",,,,,,,,-,,,,,,,,"1.402,11",,,,,,,"5.730,69",,,,,,,,,
ICAPUI-CE,,,,,,,CE,,,"56.190,42",,,,,,,,"13.438,92",,,,,,,,"69.629,34",,,,,,,"295.214,18",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,CE,,,"1.456,04",,,,,,,,-,,,,,,,,"1.456,04",,,,,,,"5.951,11",,,,,,,,,
IPAPORANGA-CE,,,,,,,CE,,,"1.132,47",,,,,,,,-,,,,,,,,"1.132,47",,,,,,,"4.628,63",,,,,,,,,
IPU-CE,,,,,,,CE,,,"1.617,82",,,,,,,,-,,,,,,,,"1.617,82",,,,,,,"6.612,33",,,,,,,,,
IPUEIRAS-CE,,,,,,,CE,,,"1.617,82",,,,,,,,-,,,,,,,,"1.617,82",,,,,,,"6.612,33",,,,,,,,,
IRAUCUBA-CE,,,,,,,CE,,,"1.402,11",,,,,,,,-,,,,,,,,"1.402,11",,,,,,,"5.730,69",,,,,,,,,
ITAPAGE-CE,,,,,,,CE,,,"1.671,75",,,,,,,,-,,,,,,,,"1.671,75",,,,,,,"6.832,75",,,,,,,,,
ITAPIPOCA-CE,,,,,,,CE,,,"45.457,35",,,,,,,,"39.873,04",,,,,,,,"85.330,39",,,,,,,"349.541,32",,,,,,,,,
ITAREMA-CE,,,,,,,CE,,,"35.628,74",,,,,,,,"34.687,67",,,,,,,,"70.316,41",,,,,,,"293.796,86",,,,,,,,,
JAGUARUANA-CE,,,,,,,CE,,,"47,66",,,,,,,,"20,01",,,,,,,,"67,67",,,,,,,"334,90",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,CE,,,"1.240,33",,,,,,,,-,,,,,,,,"1.240,33",,,,,,,"5.069,46",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARACANAU-CE,,,,,,,CE,,,"40,81",,,,,,,,-,,,,,,,,"40,81",,,,,,,"1.192.052,88",,,,,,,,,
MARCO-CE,,,,,,,CE,,,"1.402,11",,,,,,,,-,,,,,,,,"1.402,11",,,,,,,"5.730,69",,,,,,,,,
MARTINOPOLE-CE,,,,,,,CE,,,"1.132,47",,,,,,,,-,,,,,,,,"1.132,47",,,,,,,"4.628,63",,,,,,,,,
MASSAPE-CE,,,,,,,CE,,,"1.563,89",,,,,,,,-,,,,,,,,"1.563,89",,,,,,,"6.391,92",,,,,,,,,
MERUOCA-CE,,,,,,,CE,,,"1.186,40",,,,,,,,-,,,,,,,,"1.186,40",,,,,,,"4.849,05",,,,,,,,,
MIRAIMA-CE,,,,,,,CE,,,"1.186,40",,,,,,,,-,,,,,,,,"1.186,40",,,,,,,"4.849,05",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,CE,,,"1.294,25",,,,,,,,-,,,,,,,,"1.294,25",,,,,,,"5.289,86",,,,,,,,,
MORAUJO-CE,,,,,,,CE,,,"1.078,54",,,,,,,,-,,,,,,,,"1.078,54",,,,,,,"4.408,22",,,,,,,,,
MORRINHOS-CE,,,,,,,CE,,,"1.402,11",,,,,,,,-,,,,,,,,"1.402,11",,,,,,,"5.730,69",,,,,,,,,
MUCAMBO-CE,,,,,,,CE,,,"1.240,33",,,,,,,,-,,,,,,,,"1.240,33",,,,,,,"5.069,46",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,CE,,,"1.509,96",,,,,,,,-,,,,,,,,"1.509,96",,,,,,,"6.171,51",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,CE,,,"1.456,04",,,,,,,,-,,,,,,,,"1.456,04",,,,,,,"5.951,11",,,,,,,,,
PACAJUS-CE,,,,,,,CE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"6,33",,,,,,,,,
PACUJA-CE,,,,,,,CE,,,"1.078,54",,,,,,,,-,,,,,,,,"1.078,54",,,,,,,"4.408,22",,,,,,,,,
PARACURU-CE,,,,,,,CE,,,"34.400,16",,,,,,,,"54.474,98",,,,,,,,"88.875,14",,,,,,,"360.410,98",,,,,,,,,
PARAIPABA-CE,,,,,,,CE,,,"1.509,96",,,,,,,,"2.557,13",,,,,,,,"4.067,09",,,,,,,"17.072,10",,,,,,,,,
PARAMOTI-CE,,,,,,,CE,,,"1.132,47",,,,,,,,-,,,,,,,,"1.132,47",,,,,,,"4.628,63",,,,,,,,,
PENTECOSTE-CE,,,,,,,CE,,,"1.563,89",,,,,,,,-,,,,,,,,"1.563,89",,,,,,,"6.391,92",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,CE,,,"1.078,54",,,,,,,,-,,,,,,,,"1.078,54",,,,,,,"4.408,22",,,,,,,,,
PORANGA-CE,,,,,,,CE,,,"1.132,47",,,,,,,,-,,,,,,,,"1.132,47",,,,,,,"4.628,63",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,CE,,,"1.402,11",,,,,,,,-,,,,,,,,"1.402,11",,,,,,,"5.730,69",,,,,,,,,
RERIUTABA-CE,,,,,,,CE,,,"1.348,18",,,,,,,,-,,,,,,,,"1.348,18",,,,,,,"5.510,28",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,CE,,,"1.671,75",,,,,,,,-,,,,,,,,"1.671,75",,,,,,,"6.832,75",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,CE,,,"1.509,96",,,,,,,,-,,,,,,,,"1.509,96",,,,,,,"6.171,51",,,,,,,,,
SAO BENEDITO-CE,,,,,,,CE,,,"1.671,75",,,,,,,,-,,,,,,,,"1.671,75",,,,,,,"6.832,75",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,CE,,,"411.470,94",,,,,,,,-,,,,,,,,"411.470,94",,,,,,,"1.608.617,26",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,CE,,,"1.186,40",,,,,,,,-,,,,,,,,"1.186,40",,,,,,,"4.849,05",,,,,,,,,
SENADOR SA-CE,,,,,,,CE,,,"1.078,54",,,,,,,,-,,,,,,,,"1.078,54",,,,,,,"4.408,22",,,,,,,,,
SOBRAL-CE,,,,,,,CE,,,"2.157,09",,,,,,,,-,,,,,,,,"2.157,09",,,,,,,"8.816,46",,,,,,,,,
TAMBORIL-CE,,,,,,,CE,,,"1.456,04",,,,,,,,-,,,,,,,,"1.456,04",,,,,,,"5.951,11",,,,,,,,,
TEJUCUOCA-CE,,,,,,,CE,,,"1.240,33",,,,,,,,-,,,,,,,,"1.240,33",,,,,,,"5.069,46",,,,,,,,,
TIANGUA-CE,,,,,,,CE,,,"1.833,53",,,,,,,,-,,,,,,,,"1.833,53",,,,,,,"7.493,99",,,,,,,,,
TRAIRI-CE,,,,,,,CE,,,"39.314,47",,,,,,,,"62.754,15",,,,,,,,"102.068,62",,,,,,,"419.564,35",,,,,,,,,
TURURU-CE,,,,,,,CE,,,"1.186,40",,,,,,,,-,,,,,,,,"1.186,40",,,,,,,"4.849,05",,,,,,,,,
UBAJARA-CE,,,,,,,CE,,,"1.509,96",,,,,,,,-,,,,,,,,"1.509,96",,,,,,,"6.171,51",,,,,,,,,
UMIRIM-CE,,,,,,,CE,,,"1.348,18",,,,,,,,-,,,,,,,,"1.348,18",,,,,,,"5.510,28",,,,,,,,,
URUBURETAMA-CE,,,,,,,CE,,,"1.348,18",,,,,,,,-,,,,,,,,"1.348,18",,,,,,,"5.510,28",,,,,,,,,
URUOCA-CE,,,,,,,CE,,,"1.186,40",,,,,,,,-,,,,,,,,"1.186,40",,,,,,,"4.849,05",,,,,,,,,
VARJOTA-CE,,,,,,,CE,,,"1.294,25",,,,,,,,-,,,,,,,,"1.294,25",,,,,,,"5.289,86",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,CE,,,"1.725,67",,,,,,,,-,,,,,,,,"1.725,67",,,,,,,"7.053,15",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,"1.685.616,09",,,,,,,,"286.952,61",,,,,,,,"1.972.568,70",,,,,,,"9.061.810,65",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,ES,,,"18.547,37",,,,,,,,-,,,,,,,,"18.547,37",,,,,,,"121.265,46",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
ALEGRE-ES,,,,,,,ES,,,"18.547,37",,,,,,,,-,,,,,,,,"18.547,37",,,,,,,"121.265,46",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
ANCHIETA-ES,,,,,,,ES,,,"95.349,80",,,,,,,,-,,,,,,,,"95.349,80",,,,,,,"623.411,23",,,,,,,,,
APIACA-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
ARACRUZ-ES,,,,,,,ES,,,"133.489,73",,,,,,,,"620.246,00",,,,,,,,"753.735,73",,,,,,,"4.670.203,63",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,ES,,,"18.547,37",,,,,,,,-,,,,,,,,"18.547,37",,,,,,,"121.265,46",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,ES,,,"19.872,18",,,,,,,,-,,,,,,,,"19.872,18",,,,,,,"129.927,28",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
BREJETUBA-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,ES,,,"26.496,24",,,,,,,,-,,,,,,,,"26.496,24",,,,,,,"173.236,37",,,,,,,,,
CARIACICA-ES,,,,,,,ES,,,"26.496,24",,,,,,,,-,,,,,,,,"26.496,24",,,,,,,"173.236,37",,,,,,,,,
CASTELO-ES,,,,,,,ES,,,"19.209,77",,,,,,,,-,,,,,,,,"19.209,77",,,,,,,"125.596,36",,,,,,,,,
COLATINA-ES,,,,,,,ES,,,"24.509,02",,,,,,,,-,,,,,,,,"24.509,02",,,,,,,"160.243,65",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,ES,,,"65.733,51",,,,,,,,"18.570,13",,,,,,,,"84.303,64",,,,,,,"386.862,83",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,ES,,,"18.547,37",,,,,,,,-,,,,,,,,"18.547,37",,,,,,,"121.265,46",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
ECOPORANGA-ES,,,,,,,ES,,,"17.222,55",,,,,,,,-,,,,,,,,"17.222,55",,,,,,,"112.603,63",,,,,,,,,
FUNDAO-ES,,,,,,,ES,,,"87.721,82",,,,,,,,"102.770,51",,,,,,,,"190.492,33",,,,,,,"1.202.740,01",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
GUACUI-ES,,,,,,,ES,,,"17.884,96",,,,,,,,-,,,,,,,,"17.884,96",,,,,,,"116.934,55",,,,,,,,,
GUARAPARI-ES,,,,,,,ES,,,"24.509,02",,,,,,,,-,,,,,,,,"24.509,02",,,,,,,"160.243,65",,,,,,,,,
IBATIBA-ES,,,,,,,ES,,,"16.560,15",,,,,,,,-,,,,,,,,"16.560,15",,,,,,,"108.272,73",,,,,,,,,
IBIRACU-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
IBITIRAMA-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
ICONHA-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
IRUPI-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
ITAGUACU-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,ES,,,"106.791,78",,,,,,,,"380.404,12",,,,,,,,"487.195,90",,,,,,,"2.550.217,20",,,,,,,,,
ITARANA-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
IUNA-ES,,,,,,,ES,,,"17.884,96",,,,,,,,-,,,,,,,,"17.884,96",,,,,,,"116.934,55",,,,,,,,,
JAGUARE-ES,,,,,,,ES,,,"236.438,46",,,,,,,,"97.548,43",,,,,,,,"333.986,89",,,,,,,"1.563.159,14",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
JOAO NEIVA-ES,,,,,,,ES,,,"15.235,34",,,,,,,,-,,,,,,,,"15.235,34",,,,,,,"99.610,91",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
LINHARES-ES,,,,,,,ES,,,"1.328.223,05",,,,,,,,"293.788,65",,,,,,,,"1.622.011,70",,,,,,,"10.298.498,57",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
MARATAIZES-ES,,,,,,,ES,,,"18.547,37",,,,,,,,"73.758,16",,,,,,,,"92.305,53",,,,,,,"586.138,07",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
MARILANDIA-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,ES,,,"17.884,96",,,,,,,,-,,,,,,,,"17.884,96",,,,,,,"116.934,55",,,,,,,,,
MONTANHA-ES,,,,,,,ES,,,"15.897,74",,,,,,,,-,,,,,,,,"15.897,74",,,,,,,"103.941,81",,,,,,,,,
MUCURICI-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,ES,,,"16.560,15",,,,,,,,-,,,,,,,,"16.560,15",,,,,,,"108.272,73",,,,,,,,,
MUQUI-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
NOVA VENECIA-ES,,,,,,,ES,,,"20.534,58",,,,,,,,-,,,,,,,,"20.534,58",,,,,,,"134.258,19",,,,,,,,,
PANCAS-ES,,,,,,,ES,,,"16.560,15",,,,,,,,-,,,,,,,,"16.560,15",,,,,,,"108.272,73",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,ES,,,"17.222,55",,,,,,,,-,,,,,,,,"17.222,55",,,,,,,"112.603,63",,,,,,,,,
PINHEIROS-ES,,,,,,,ES,,,"17.222,55",,,,,,,,-,,,,,,,,"17.222,55",,,,,,,"112.603,63",,,,,,,,,
PIUMA-ES,,,,,,,ES,,,"15.897,74",,,,,,,,"2.703,74",,,,,,,,"18.601,48",,,,,,,"131.805,29",,,,,,,,,
PONTO BELO-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,ES,,,"80.093,83",,,,,,,,"1.893.930,91",,,,,,,,"1.974.024,74",,,,,,,"8.869.183,54",,,,,,,,,
RIO BANANAL-ES,,,,,,,ES,,,"15.897,74",,,,,,,,-,,,,,,,,"15.897,74",,,,,,,"103.941,81",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,ES,,,"18.547,37",,,,,,,,-,,,,,,,,"18.547,37",,,,,,,"121.265,46",,,,,,,,,
SANTA TERESA-ES,,,,,,,ES,,,"17.222,55",,,,,,,,-,,,,,,,,"17.222,55",,,,,,,"112.603,63",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,ES,,,"18.547,37",,,,,,,,-,,,,,,,,"18.547,37",,,,,,,"121.265,46",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
SAO MATEUS-ES,,,,,,,ES,,,"882.812,17",,,,,,,,"63.162,82",,,,,,,,"945.974,99",,,,,,,"4.157.560,97",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,ES,,,"13.910,52",,,,,,,,-,,,,,,,,"13.910,52",,,,,,,"90.949,08",,,,,,,,,
SERRA-ES,,,,,,,ES,,,"152.559,69",,,,,,,,"261.591,16",,,,,,,,"414.150,85",,,,,,,"2.599.026,28",,,,,,,,,
SOORETAMA-ES,,,,,,,ES,,,"17.222,55",,,,,,,,-,,,,,,,,"17.222,55",,,,,,,"112.603,63",,,,,,,,,
VARGEM ALTA-ES,,,,,,,ES,,,"15.897,74",,,,,,,,-,,,,,,,,"15.897,74",,,,,,,"103.941,81",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,ES,,,"16.560,15",,,,,,,,-,,,,,,,,"16.560,15",,,,,,,"108.272,73",,,,,,,,,
VIANA-ES,,,,,,,ES,,,"21.859,40",,,,,,,,-,,,,,,,,"21.859,40",,,,,,,"142.920,01",,,,,,,,,
VILA PAVAO-ES,,,,,,,ES,,,"13.248,12",,,,,,,,-,,,,,,,,"13.248,12",,,,,,,"86.618,18",,,,,,,,,
VILA VALERIO-ES,,,,,,,ES,,,"14.572,93",,,,,,,,-,,,,,,,,"14.572,93",,,,,,,"95.280,00",,,,,,,,,
VILA VELHA-ES,,,,,,,ES,,,"152.559,69",,,,,,,,-,,,,,,,,"152.559,69",,,,,,,"997.457,99",,,,,,,,,
VITORIA-ES,,,,,,,ES,,,"152.559,69",,,,,,,,"22.600,75",,,,,,,,"175.160,44",,,,,,,"1.135.832,49",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"4.541.469,14",,,,,,,,"3.831.075,38",,,,,,,,"8.372.544,52",,,,,,,"46.523.984,40",,,,,,,,,
BETIM-MG,,,,,,,MG,,,"28.330,95",,,,,,,,-,,,,,,,,"28.330,95",,,,,,,"121.121,27",,,,,,,,,
JUIZ DE FORA-MG,,,,,,,MG,,,-,,,,,,,,-,,,,,,,,-,,,,,,,-,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"28.330,95",,,,,,,,-,,,,,,,,"28.330,95",,,,,,,"121.121,27",,,,,,,,,
AFUA-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
ALENQUER-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
ALMEIRIM-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.822,43",,,,,,,,,
ANAJAS-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.822,43",,,,,,,,,
BREVES-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.822,43",,,,,,,,,
CHAVES-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.822,43",,,,,,,,,
CURUA-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
FARO-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
GURUPA-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
JURUTI-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
MELGACO-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
OBIDOS-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
PRAINHA-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
SANTAREM-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
TERRA SANTA-PA,,,,,,,PA,,,-,,,,,,,,"4.358,25",,,,,,,,"4.358,25",,,,,,,"18.823,74",,,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,,,"74.090,25",,,,,,,,"74.090,25",,,,,,,"319.998,34",,,,,,,,,
BAYEUX-PB,,,,,,,PB,,,"2,97",,,,,,,,-,,,,,,,,"2,97",,,,,,,"9,67",,,,,,,,,
CALDAS BRANDAO-PB,,,,,,,PB,,,"28.328,17",,,,,,,,-,,,,,,,,"28.328,17",,,,,,,"121.114,70",,,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,PB,,,-,,,,,,,,-,,,,,,,,-,,,,,,,-,,,,,,,,,
SANTA RITA-PB,,,,,,,PB,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"3,79",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,"28.331,14",,,,,,,,-,,,,,,,,"28.331,14",,,,,,,"121.128,16",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,PE,,,"408.080,26",,,,,,,,-,,,,,,,,"408.080,26",,,,,,,"1.600.124,71",,,,,,,,,
CAMARAGIBE-PE,,,,,,,PE,,,"28.309,97",,,,,,,,-,,,,,,,,"28.309,97",,,,,,,"1.127.488,16",,,,,,,,,
GOIANA-PE,,,,,,,PE,,,"408.081,58",,,,,,,,-,,,,,,,,"408.081,58",,,,,,,"1.600.092,60",,,,,,,,,
IGARASSU-PE,,,,,,,PE,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"3,79",,,,,,,,,
IPOJUCA-PE,,,,,,,PE,,,"11,99",,,,,,,,-,,,,,,,,"11,99",,,,,,,"61.796,15",,,,,,,,,
ITAMBE-PE,,,,,,,PE,,,"408.823,96",,,,,,,,-,,,,,,,,"408.823,96",,,,,,,"795.863,08",,,,,,,,,
ITAQUITINGA-PE,,,,,,,PE,,,"28.348,00",,,,,,,,-,,,,,,,,"28.348,00",,,,,,,"1.220.326,93",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,PE,,,"35,68",,,,,,,,-,,,,,,,,"35,68",,,,,,,"128,22",,,,,,,,,
MORENO-PE,,,,,,,PE,,,"13,77",,,,,,,,-,,,,,,,,"13,77",,,,,,,"37,72",,,,,,,,,
PAULISTA-PE,,,,,,,PE,,,"379.730,80",,,,,,,,-,,,,,,,,"379.730,80",,,,,,,"1.478.912,78",,,,,,,,,
RECIFE-PE,,,,,,,PE,,,"28.350,78",,,,,,,,-,,,,,,,,"28.350,78",,,,,,,"121.189,93",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,PE,,,"33,56",,,,,,,,-,,,,,,,,"33,56",,,,,,,"72,52",,,,,,,,,
SIRINHAEM-PE,,,,,,,PE,,,"0,29",,,,,,,,-,,,,,,,,"0,29",,,,,,,"0,29",,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,,,PE,,,"379.730,80",,,,,,,,-,,,,,,,,"379.730,80",,,,,,,"1.478.908,99",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"2.069.551,44",,,,,,,,-,,,,,,,,"2.069.551,44",,,,,,,"9.484.945,87",,,,,,,,,
ADRIANOPOLIS-PR,,,,,,,PR,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"447,82",,,,,,,,,
