CARNAUBAL-CE,,,,,,,,,,CE,,,,"2.006,86",,,,,,,,-,,,,,,"2.006,86",,,,,,,,,"10.999,14",,,,,,,
CATUNDA-CE,,,,,,,,,,CE,,,,"1.672,38",,,,,,,,-,,,,,,"1.672,38",,,,,,,,,"9.165,95",,,,,,,
CAUCAIA-CE,,,,,,,,,,CE,,,,-,,,,,,,,"34.553,36",,,,,,"34.553,36",,,,,,,,,"130.993,85",,,,,,,
CHAVAL-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
COREAU-CE,,,,,,,,,,CE,,,,"2.174,10",,,,,,,,-,,,,,,"2.174,10",,,,,,,,,"11.915,74",,,,,,,
CRATEUS-CE,,,,,,,,,,CE,,,,"2.926,68",,,,,,,,-,,,,,,"2.926,68",,,,,,,,,"16.040,44",,,,,,,
CROATA-CE,,,,,,,,,,CE,,,,"2.006,86",,,,,,,,-,,,,,,"2.006,86",,,,,,,,,"10.999,14",,,,,,,
CRUZ-CE,,,,,,,,,,CE,,,,"2.174,10",,,,,,,,-,,,,,,"2.174,10",,,,,,,,,"11.915,74",,,,,,,
FORQUILHA-CE,,,,,,,,,,CE,,,,"2.174,10",,,,,,,,-,,,,,,"2.174,10",,,,,,,,,"11.915,74",,,,,,,
FORTALEZA-CE,,,,,,,,,,CE,,,,"2.094.896,09",,,,,,,,"46.071,15",,,,,,"2.140.967,24",,,,,,,,,"10.187.366,33",,,,,,,
FRECHEIRINHA-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,,CE,,,,"1.672,38",,,,,,,,-,,,,,,"1.672,38",,,,,,,,,"9.165,95",,,,,,,
GRACA-CE,,,,,,,,,,CE,,,,"1.923,24",,,,,,,,-,,,,,,"1.923,24",,,,,,,,,"10.540,84",,,,,,,
GRANJA-CE,,,,,,,,,,CE,,,,"2.675,82",,,,,,,,-,,,,,,"2.675,82",,,,,,,,,"14.665,54",,,,,,,
GROAIRAS-CE,,,,,,,,,,CE,,,,"1.756,00",,,,,,,,-,,,,,,"1.756,00",,,,,,,,,"9.624,25",,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,,CE,,,,"2.508,58",,,,,,,,-,,,,,,"2.508,58",,,,,,,,,"13.748,94",,,,,,,
HIDROLANDIA-CE,,,,,,,,,,CE,,,,"2.090,48",,,,,,,,-,,,,,,"2.090,48",,,,,,,,,"11.457,44",,,,,,,
IBIAPINA-CE,,,,,,,,,,CE,,,,"2.174,10",,,,,,,,-,,,,,,"2.174,10",,,,,,,,,"11.915,74",,,,,,,
ICAPUI-CE,,,,,,,,,,CE,,,,"111.500,59",,,,,,,,"23.803,37",,,,,,"135.303,96",,,,,,,,,"623.083,53",,,,,,,
INDEPENDENCIA-CE,,,,,,,,,,CE,,,,"2.257,72",,,,,,,,-,,,,,,"2.257,72",,,,,,,,,"12.374,04",,,,,,,
IPAPORANGA-CE,,,,,,,,,,CE,,,,"1.756,00",,,,,,,,-,,,,,,"1.756,00",,,,,,,,,"9.624,25",,,,,,,
IPU-CE,,,,,,,,,,CE,,,,"2.592,20",,,,,,,,-,,,,,,"2.592,20",,,,,,,,,"14.207,25",,,,,,,
IPUEIRAS-CE,,,,,,,,,,CE,,,,"2.508,58",,,,,,,,-,,,,,,"2.508,58",,,,,,,,,"13.748,94",,,,,,,
IRAUCUBA-CE,,,,,,,,,,CE,,,,"2.174,10",,,,,,,,-,,,,,,"2.174,10",,,,,,,,,"11.915,74",,,,,,,
ITAPAGE-CE,,,,,,,,,,CE,,,,"2.675,82",,,,,,,,-,,,,,,"2.675,82",,,,,,,,,"14.665,54",,,,,,,
ITAPIPOCA-CE,,,,,,,,,,CE,,,,"71.876,72",,,,,,,,"80.188,27",,,,,,"152.064,99",,,,,,,,,"761.695,82",,,,,,,
ITAREMA-CE,,,,,,,,,,CE,,,,"56.744,78",,,,,,,,"42.658,70",,,,,,"99.403,48",,,,,,,,,"596.300,89",,,,,,,
JAGUARUANA-CE,,,,,,,,,,CE,,,,"91.079,02",,,,,,,,"306,01",,,,,,"91.385,03",,,,,,,,,"253.657,49",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,,CE,,,,"2.006,86",,,,,,,,-,,,,,,"2.006,86",,,,,,,,,"10.999,14",,,,,,,
MARACANAU-CE,,,,,,,,,,CE,,,,-,,,,,,,,-,,,,,,-,,,,,,,,,"0,36",,,,,,,
MARCO-CE,,,,,,,,,,CE,,,,"2.257,72",,,,,,,,-,,,,,,"2.257,72",,,,,,,,,"12.374,04",,,,,,,
MARTINOPOLE-CE,,,,,,,,,,CE,,,,"1.756,00",,,,,,,,-,,,,,,"1.756,00",,,,,,,,,"9.624,25",,,,,,,
MASSAPE-CE,,,,,,,,,,CE,,,,"2.424,96",,,,,,,,-,,,,,,"2.424,96",,,,,,,,,"13.290,65",,,,,,,
MERUOCA-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
MIRAIMA-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,,CE,,,,"2.006,86",,,,,,,,-,,,,,,"2.006,86",,,,,,,,,"10.999,14",,,,,,,
MORAUJO-CE,,,,,,,,,,CE,,,,"1.672,38",,,,,,,,-,,,,,,"1.672,38",,,,,,,,,"9.165,95",,,,,,,
MORRINHOS-CE,,,,,,,,,,CE,,,,"2.174,10",,,,,,,,-,,,,,,"2.174,10",,,,,,,,,"11.915,74",,,,,,,
MUCAMBO-CE,,,,,,,,,,CE,,,,"1.923,24",,,,,,,,-,,,,,,"1.923,24",,,,,,,,,"10.540,84",,,,,,,
NOVA RUSSAS-CE,,,,,,,,,,CE,,,,"2.341,34",,,,,,,,-,,,,,,"2.341,34",,,,,,,,,"12.832,34",,,,,,,
NOVO ORIENTE-CE,,,,,,,,,,CE,,,,"2.257,72",,,,,,,,-,,,,,,"2.257,72",,,,,,,,,"12.374,04",,,,,,,
PACUJA-CE,,,,,,,,,,CE,,,,"1.672,38",,,,,,,,-,,,,,,"1.672,38",,,,,,,,,"9.165,95",,,,,,,
PARACURU-CE,,,,,,,,,,CE,,,,"52.961,79",,,,,,,,"73.091,61",,,,,,"126.053,40",,,,,,,,,"717.598,46",,,,,,,
PARAIPABA-CE,,,,,,,,,,CE,,,,"2.341,34",,,,,,,,"3.227,05",,,,,,"5.568,39",,,,,,,,,"34.010,09",,,,,,,
PARAMOTI-CE,,,,,,,,,,CE,,,,"1.756,00",,,,,,,,-,,,,,,"1.756,00",,,,,,,,,"9.624,25",,,,,,,
PENTECOSTE-CE,,,,,,,,,,CE,,,,"2.424,96",,,,,,,,-,,,,,,"2.424,96",,,,,,,,,"13.290,65",,,,,,,
PIRES FERREIRA-CE,,,,,,,,,,CE,,,,"1.756,00",,,,,,,,-,,,,,,"1.756,00",,,,,,,,,"9.624,25",,,,,,,
PORANGA-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,,CE,,,,"2.090,48",,,,,,,,-,,,,,,"2.090,48",,,,,,,,,"11.457,44",,,,,,,
RERIUTABA-CE,,,,,,,,,,CE,,,,"2.090,48",,,,,,,,-,,,,,,"2.090,48",,,,,,,,,"11.457,44",,,,,,,
SANTA QUITERIA-CE,,,,,,,,,,CE,,,,"2.592,20",,,,,,,,-,,,,,,"2.592,20",,,,,,,,,"14.207,25",,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,,CE,,,,"2.341,34",,,,,,,,-,,,,,,"2.341,34",,,,,,,,,"12.832,34",,,,,,,
SAO BENEDITO-CE,,,,,,,,,,CE,,,,"2.592,20",,,,,,,,-,,,,,,"2.592,20",,,,,,,,,"14.207,25",,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
SENADOR SA-CE,,,,,,,,,,CE,,,,"1.672,38",,,,,,,,-,,,,,,"1.672,38",,,,,,,,,"9.165,95",,,,,,,
SOBRAL-CE,,,,,,,,,,CE,,,,"3.344,77",,,,,,,,-,,,,,,"3.344,77",,,,,,,,,"18.331,93",,,,,,,
TAMBORIL-CE,,,,,,,,,,CE,,,,"2.257,72",,,,,,,,-,,,,,,"2.257,72",,,,,,,,,"12.374,04",,,,,,,
TEJUCUOCA-CE,,,,,,,,,,CE,,,,"2.006,86",,,,,,,,-,,,,,,"2.006,86",,,,,,,,,"10.999,14",,,,,,,
TIANGUA-CE,,,,,,,,,,CE,,,,"2.843,06",,,,,,,,-,,,,,,"2.843,06",,,,,,,,,"15.582,14",,,,,,,
TRAIRI-CE,,,,,,,,,,CE,,,,"60.527,77",,,,,,,,"110.466,25",,,,,,"170.994,02",,,,,,,,,"906.959,15",,,,,,,
TURURU-CE,,,,,,,,,,CE,,,,"1.923,24",,,,,,,,-,,,,,,"1.923,24",,,,,,,,,"10.540,84",,,,,,,
UBAJARA-CE,,,,,,,,,,CE,,,,"2.341,34",,,,,,,,-,,,,,,"2.341,34",,,,,,,,,"12.832,34",,,,,,,
UMIRIM-CE,,,,,,,,,,CE,,,,"2.090,48",,,,,,,,-,,,,,,"2.090,48",,,,,,,,,"11.457,44",,,,,,,
URUBURETAMA-CE,,,,,,,,,,CE,,,,"2.090,48",,,,,,,,-,,,,,,"2.090,48",,,,,,,,,"11.457,44",,,,,,,
URUOCA-CE,,,,,,,,,,CE,,,,"1.839,62",,,,,,,,-,,,,,,"1.839,62",,,,,,,,,"10.082,55",,,,,,,
VARJOTA-CE,,,,,,,,,,CE,,,,"2.006,86",,,,,,,,-,,,,,,"2.006,86",,,,,,,,,"10.999,14",,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,,CE,,,,"2.675,82",,,,,,,,-,,,,,,"2.675,82",,,,,,,,,"14.665,54",,,,,,,
CEARA  TOTAL,,,,,,,,,,,,,,"2.892.582,60",,,,,,,,"542.050,15",,,,,,"3.434.632,75",,,,,,,,,"16.623.557,36",,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,,ES,,,,"209.356,08",,,,,,,,-,,,,,,"209.356,08",,,,,,,,,"986.551,46",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
AGUIA BRANCA-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
ALEGRE-ES,,,,,,,,,,ES,,,,"209.356,08",,,,,,,,-,,,,,,"209.356,08",,,,,,,,,"986.551,46",,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,,ES,,,,"164.494,07",,,,,,,,-,,,,,,"164.494,07",,,,,,,,,"775.147,58",,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
ANCHIETA-ES,,,,,,,,,,ES,,,,"3.061.251,65",,,,,,,,"1.949.680,54",,,,,,"5.010.932,19",,,,,,,,,"23.090.544,81",,,,,,,
APIACA-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
ARACRUZ-ES,,,,,,,,,,ES,,,,"1.406.997,52",,,,,,,,"1.642.577,96",,,,,,"3.049.575,48",,,,,,,,,"15.055.405,94",,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
BAIXO GUANDU-ES,,,,,,,,,,ES,,,,"209.356,08",,,,,,,,-,,,,,,"209.356,08",,,,,,,,,"986.551,46",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,,ES,,,,"231.787,10",,,,,,,,-,,,,,,"231.787,10",,,,,,,,,"1.092.253,42",,,,,,,
BOA ESPERANCA-ES,,,,,,,,,,ES,,,,"171.971,07",,,,,,,,-,,,,,,"171.971,07",,,,,,,,,"810.381,56",,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
BREJETUBA-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,,ES,,,,"299.080,13",,,,,,,,-,,,,,,"299.080,13",,,,,,,,,"1.409.359,27",,,,,,,
CARIACICA-ES,,,,,,,,,,ES,,,,"299.080,13",,,,,,,,-,,,,,,"299.080,13",,,,,,,,,"1.409.359,27",,,,,,,
CASTELO-ES,,,,,,,,,,ES,,,,"216.833,10",,,,,,,,-,,,,,,"216.833,10",,,,,,,,,"1.021.785,46",,,,,,,
COLATINA-ES,,,,,,,,,,ES,,,,"276.649,13",,,,,,,,-,,,,,,"276.649,13",,,,,,,,,"1.303.657,32",,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,,ES,,,,"311.924,52",,,,,,,,"32.116,38",,,,,,"344.040,90",,,,,,,,,"1.594.805,22",,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,,ES,,,,"209.356,08",,,,,,,,-,,,,,,"209.356,08",,,,,,,,,"986.551,46",,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
FUNDAO-ES,,,,,,,,,,ES,,,,"937.998,34",,,,,,,,"164.605,85",,,,,,"1.102.604,19",,,,,,,,,"5.284.007,15",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
GUACUI-ES,,,,,,,,,,ES,,,,"201.879,09",,,,,,,,-,,,,,,"201.879,09",,,,,,,,,"951.317,49",,,,,,,
GUARAPARI-ES,,,,,,,,,,ES,,,,"276.649,13",,,,,,,,-,,,,,,"276.649,13",,,,,,,,,"1.303.657,32",,,,,,,
IBATIBA-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
IBIRACU-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
IBITIRAMA-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
ICONHA-ES,,,,,,,,,,ES,,,,"164.494,07",,,,,,,,-,,,,,,"164.494,07",,,,,,,,,"775.147,58",,,,,,,
IRUPI-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
ITAGUACU-ES,,,,,,,,,,ES,,,,"171.971,07",,,,,,,,-,,,,,,"171.971,07",,,,,,,,,"810.381,56",,,,,,,
ITAPEMIRIM-ES,,,,,,,,,,ES,,,,"1.094.331,40",,,,,,,,"7.574.040,39",,,,,,"8.668.371,79",,,,,,,,,"40.740.150,87",,,,,,,
ITARANA-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
IUNA-ES,,,,,,,,,,ES,,,,"201.879,09",,,,,,,,-,,,,,,"201.879,09",,,,,,,,,"951.317,49",,,,,,,
JAGUARE-ES,,,,,,,,,,ES,,,,"693.541,34",,,,,,,,"224.801,60",,,,,,"918.342,94",,,,,,,,,"4.165.049,36",,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
JOAO NEIVA-ES,,,,,,,,,,ES,,,,"171.971,07",,,,,,,,-,,,,,,"171.971,07",,,,,,,,,"810.381,56",,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
LINHARES-ES,,,,,,,,,,ES,,,,"8.635.752,26",,,,,,,,"1.491.005,24",,,,,,"10.126.757,50",,,,,,,,,"47.341.410,31",,,,,,,
MANTENOPOLIS-ES,,,,,,,,,,ES,,,,"164.494,07",,,,,,,,-,,,,,,"164.494,07",,,,,,,,,"775.147,58",,,,,,,
MARATAIZES-ES,,,,,,,,,,ES,,,,"216.833,10",,,,,,,,"2.627.242,47",,,,,,"2.844.075,57",,,,,,,,,"13.577.492,65",,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,,ES,,,,"171.971,07",,,,,,,,-,,,,,,"171.971,07",,,,,,,,,"810.381,56",,,,,,,
MARILANDIA-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,,ES,,,,"201.879,09",,,,,,,,-,,,,,,"201.879,09",,,,,,,,,"951.317,49",,,,,,,
MONTANHA-ES,,,,,,,,,,ES,,,,"179.448,08",,,,,,,,-,,,,,,"179.448,08",,,,,,,,,"845.615,54",,,,,,,
MUCURICI-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,,ES,,,,"186.925,07",,,,,,,,-,,,,,,"186.925,07",,,,,,,,,"880.849,51",,,,,,,
MUQUI-ES,,,,,,,,,,ES,,,,"171.971,07",,,,,,,,-,,,,,,"171.971,07",,,,,,,,,"810.381,56",,,,,,,
NOVA VENECIA-ES,,,,,,,,,,ES,,,,"231.787,10",,,,,,,,-,,,,,,"231.787,10",,,,,,,,,"1.092.253,42",,,,,,,
PANCAS-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
PEDRO CANARIO-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
PINHEIROS-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
PIUMA-ES,,,,,,,,,,ES,,,,"977.081,60",,,,,,,,"374.801,16",,,,,,"1.351.882,76",,,,,,,,,"6.360.427,84",,,,,,,
PONTO BELO-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,,ES,,,,"820.748,54",,,,,,,,"10.722.649,80",,,,,,"11.543.398,34",,,,,,,,,"54.250.613,24",,,,,,,
RIO BANANAL-ES,,,,,,,,,,ES,,,,"179.448,08",,,,,,,,-,,,,,,"179.448,08",,,,,,,,,"845.615,54",,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,,ES,,,,"164.494,07",,,,,,,,-,,,,,,"164.494,07",,,,,,,,,"775.147,58",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,,ES,,,,"216.833,10",,,,,,,,-,,,,,,"216.833,10",,,,,,,,,"1.021.785,46",,,,,,,
SANTA TERESA-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,,ES,,,,"209.356,08",,,,,,,,-,,,,,,"209.356,08",,,,,,,,,"986.551,46",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
SAO MATEUS-ES,,,,,,,,,,ES,,,,"3.740.309,60",,,,,,,,"167.385,73",,,,,,"3.907.695,33",,,,,,,,,"18.199.153,67",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,,ES,,,,"157.017,07",,,,,,,,-,,,,,,"157.017,07",,,,,,,,,"739.913,60",,,,,,,
SERRA-ES,,,,,,,,,,ES,,,,"1.563.330,57",,,,,,,,"418.986,31",,,,,,"1.982.316,88",,,,,,,,,"9.632.654,15",,,,,,,
SOORETAMA-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
VARGEM ALTA-ES,,,,,,,,,,ES,,,,"186.925,07",,,,,,,,-,,,,,,"186.925,07",,,,,,,,,"880.849,51",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,,ES,,,,"194.402,09",,,,,,,,-,,,,,,"194.402,09",,,,,,,,,"916.083,51",,,,,,,
VIANA-ES,,,,,,,,,,ES,,,,"254.218,12",,,,,,,,-,,,,,,"254.218,12",,,,,,,,,"1.197.955,39",,,,,,,
VILA PAVAO-ES,,,,,,,,,,ES,,,,"149.540,05",,,,,,,,-,,,,,,"149.540,05",,,,,,,,,"704.679,61",,,,,,,
VILA VALERIO-ES,,,,,,,,,,ES,,,,"164.494,07",,,,,,,,-,,,,,,"164.494,07",,,,,,,,,"775.147,58",,,,,,,
VILA VELHA-ES,,,,,,,,,,ES,,,,"1.563.330,57",,,,,,,,-,,,,,,"1.563.330,57",,,,,,,,,"7.366.903,35",,,,,,,
VITORIA-ES,,,,,,,,,,ES,,,,"1.563.330,57",,,,,,,,"36.199,25",,,,,,"1.599.529,82",,,,,,,,,"7.550.620,54",,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,,,"38.348.087,52",,,,,,,,"27.426.092,68",,,,,,"65.774.180,20",,,,,,,,,"309.632.291,20",,,,,,,
BETIM-MG,,,,,,,,,,MG,,,,"70.829,32",,,,,,,,-,,,,,,"70.829,32",,,,,,,,,"319.031,72",,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,,,"70.829,32",,,,,,,,-,,,,,,"70.829,32",,,,,,,,,"319.031,72",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFUA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
ALENQUER-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
ALMEIRIM-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
ANAJAS-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
BREVES-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
CHAVES-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
CURUA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
FARO-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
GURUPA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
JURUTI-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
MELGACO-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
MONTE ALEGRE-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
OBIDOS-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
PORTO DE MOZ-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
PRAINHA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
SANTAREM-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
TERRA SANTA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.862,01",,,,,,"10.862,01",,,,,,,,,"43.277,89",,,,,,,
PARA  TOTAL,,,,,,,,,,,,,,-,,,,,,,,"184.654,17",,,,,,"184.654,17",,,,,,,,,"735.724,13",,,,,,,
ALHANDRA-PB,,,,,,,,,,PB,,,,"1.245.521,18",,,,,,,,-,,,,,,"1.245.521,18",,,,,,,,,"11.020.607,68",,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,,,"1.245.521,18",,,,,,,,-,,,,,,"1.245.521,18",,,,,,,,,"11.020.607,68",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,,PE,,,,"1.239.554,31",,,,,,,,-,,,,,,"1.239.554,31",,,,,,,,,"5.812.652,42",,,,,,,
GOIANA-PE,,,,,,,,,,PE,,,,"1.231,24",,,,,,,,-,,,,,,"1.231,24",,,,,,,,,"2.231.196,35",,,,,,,
ITAQUITINGA-PE,,,,,,,,,,PE,,,,"1.239.554,31",,,,,,,,-,,,,,,"1.239.554,31",,,,,,,,,"5.812.654,58",,,,,,,
PAULISTA-PE,,,,,,,,,,PE,,,,"1.168.724,99",,,,,,,,-,,,,,,"1.168.724,99",,,,,,,,,"5.493.620,70",,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,,,,"3.649.064,85",,,,,,,,-,,,,,,"3.649.064,85",,,,,,,,,"19.350.124,05",,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,,RJ,,,,"6.510.093,24",,,,,,,,"1.141.016,67",,,,,,"7.651.109,91",,,,,,,,,"41.255.258,01",,,,,,,
