ICAPUI-CE,,,,,,,,CE,,"76.100,73",,,,,,,,"17.313,31",,,,,,"93.414,04",,,,,,,"1.025.238,35",,,,,,,,
INDEPENDENCIA-CE,,,,,,,,CE,,"1.691,89",,,,,,,,-,,,,,,"1.691,89",,,,,,,"19.636,00",,,,,,,,
IPAPORANGA-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
IPU-CE,,,,,,,,CE,,"1.879,88",,,,,,,,-,,,,,,"1.879,88",,,,,,,"21.817,78",,,,,,,,
IPUEIRAS-CE,,,,,,,,CE,,"1.879,88",,,,,,,,-,,,,,,"1.879,88",,,,,,,"21.817,78",,,,,,,,
IRAUCUBA-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
ITAPAGE-CE,,,,,,,,CE,,"1.942,54",,,,,,,,-,,,,,,"1.942,54",,,,,,,"22.545,04",,,,,,,,
ITAPIPOCA-CE,,,,,,,,CE,,"52.820,61",,,,,,,,"52.898,61",,,,,,"105.719,22",,,,,,,"1.218.486,18",,,,,,,,
ITAREMA-CE,,,,,,,,CE,,"41.399,94",,,,,,,,"30.517,67",,,,,,"71.917,61",,,,,,,"840.602,92",,,,,,,,
JAGUARUANA-CE,,,,,,,,CE,,"710,85",,,,,,,,"298,56",,,,,,"1.009,41",,,,,,,"4.119,24",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,CE,,"1.441,24",,,,,,,,-,,,,,,"1.441,24",,,,,,,"16.726,95",,,,,,,,
MARACANAU-CE,,,,,,,,CE,,"698.462,84",,,,,,,,-,,,,,,"698.462,84",,,,,,,"7.997.671,74",,,,,,,,
MARCO-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
MARTINOPOLE-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
MASSAPE-CE,,,,,,,,CE,,"1.817,21",,,,,,,,-,,,,,,"1.817,21",,,,,,,"21.090,52",,,,,,,,
MERUOCA-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
MIRAIMA-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,CE,,"1.503,90",,,,,,,,-,,,,,,"1.503,90",,,,,,,"17.454,21",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORAUJO-CE,,,,,,,,CE,,"1.253,25",,,,,,,,-,,,,,,"1.253,25",,,,,,,"14.545,16",,,,,,,,
MORRINHOS-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
MUCAMBO-CE,,,,,,,,CE,,"1.441,24",,,,,,,,-,,,,,,"1.441,24",,,,,,,"16.726,95",,,,,,,,
NOVA RUSSAS-CE,,,,,,,,CE,,"1.754,55",,,,,,,,-,,,,,,"1.754,55",,,,,,,"20.363,27",,,,,,,,
NOVO ORIENTE-CE,,,,,,,,CE,,"1.691,89",,,,,,,,-,,,,,,"1.691,89",,,,,,,"19.636,00",,,,,,,,
PACUJA-CE,,,,,,,,CE,,"1.253,25",,,,,,,,-,,,,,,"1.253,25",,,,,,,"14.545,16",,,,,,,,
PARACURU-CE,,,,,,,,CE,,"39.972,35",,,,,,,,"67.424,53",,,,,,"107.396,88",,,,,,,"1.235.419,81",,,,,,,,
PARAIPABA-CE,,,,,,,,CE,,"1.754,55",,,,,,,,"2.285,00",,,,,,"4.039,55",,,,,,,"47.319,70",,,,,,,,
PARAMOTI-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
PENTECOSTE-CE,,,,,,,,CE,,"1.817,21",,,,,,,,-,,,,,,"1.817,21",,,,,,,"21.090,52",,,,,,,,
PIRES FERREIRA-CE,,,,,,,,CE,,"1.253,25",,,,,,,,-,,,,,,"1.253,25",,,,,,,"14.545,16",,,,,,,,
PORANGA-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
RERIUTABA-CE,,,,,,,,CE,,"1.566,56",,,,,,,,-,,,,,,"1.566,56",,,,,,,"18.181,47",,,,,,,,
SANTA QUITERIA-CE,,,,,,,,CE,,"1.942,54",,,,,,,,-,,,,,,"1.942,54",,,,,,,"22.545,04",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,CE,,"1.754,55",,,,,,,,-,,,,,,"1.754,55",,,,,,,"20.363,27",,,,,,,,
SAO BENEDITO-CE,,,,,,,,CE,,"1.942,54",,,,,,,,-,,,,,,"1.942,54",,,,,,,"22.545,04",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,CE,,"1.942,60",,,,,,,,-,,,,,,"1.942,60",,,,,,,"665.633,25",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
SENADOR SA-CE,,,,,,,,CE,,"1.253,25",,,,,,,,-,,,,,,"1.253,25",,,,,,,"14.545,16",,,,,,,,
SOBRAL-CE,,,,,,,,CE,,"2.506,50",,,,,,,,-,,,,,,"2.506,50",,,,,,,"29.090,39",,,,,,,,
TAMBORIL-CE,,,,,,,,CE,,"1.691,89",,,,,,,,-,,,,,,"1.691,89",,,,,,,"19.636,00",,,,,,,,
TEJUCUOCA-CE,,,,,,,,CE,,"1.441,24",,,,,,,,-,,,,,,"1.441,24",,,,,,,"16.726,95",,,,,,,,
TIANGUA-CE,,,,,,,,CE,,"2.130,53",,,,,,,,-,,,,,,"2.130,53",,,,,,,"24.726,82",,,,,,,,
TRAIRI-CE,,,,,,,,CE,,"45.682,69",,,,,,,,"69.479,91",,,,,,"115.162,60",,,,,,,"1.347.162,46",,,,,,,,
TURURU-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
UBAJARA-CE,,,,,,,,CE,,"1.754,55",,,,,,,,-,,,,,,"1.754,55",,,,,,,"20.363,27",,,,,,,,
UMIRIM-CE,,,,,,,,CE,,"1.566,56",,,,,,,,-,,,,,,"1.566,56",,,,,,,"18.181,47",,,,,,,,
URUBURETAMA-CE,,,,,,,,CE,,"1.566,56",,,,,,,,-,,,,,,"1.566,56",,,,,,,"18.181,47",,,,,,,,
URUOCA-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
VARJOTA-CE,,,,,,,,CE,,"1.503,90",,,,,,,,-,,,,,,"1.503,90",,,,,,,"17.454,21",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,CE,,"2.005,20",,,,,,,,-,,,,,,"2.005,20",,,,,,,"23.272,30",,,,,,,,
CEARA  TOTAL,,,,,,,,,,"2.439.402,48",,,,,,,,"370.809,87",,,,,,"2.810.212,35",,,,,,,"25.367.738,08",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,ES,,"92.098,99",,,,,,,,-,,,,,,"92.098,99",,,,,,,"839.613,13",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
AGUIA BRANCA-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
ALEGRE-ES,,,,,,,,ES,,"92.098,99",,,,,,,,-,,,,,,"92.098,99",,,,,,,"839.613,13",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
ANCHIETA-ES,,,,,,,,ES,,"430.860,18",,,,,,,,"1.229.067,42",,,,,,"1.659.927,60",,,,,,,"18.621.959,08",,,,,,,,
APIACA-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
ARACRUZ-ES,,,,,,,,ES,,"603.204,25",,,,,,,,"1.967.738,98",,,,,,"2.570.943,23",,,,,,,"25.787.210,95",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
BAIXO GUANDU-ES,,,,,,,,ES,,"92.098,99",,,,,,,,-,,,,,,"92.098,99",,,,,,,"839.613,13",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,ES,,"98.677,49",,,,,,,,-,,,,,,"98.677,49",,,,,,,"899.585,50",,,,,,,,
BOA ESPERANCA-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
BREJETUBA-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,ES,,"131.569,98",,,,,,,,-,,,,,,"131.569,98",,,,,,,"1.199.447,34",,,,,,,,
CARIACICA-ES,,,,,,,,ES,,"131.569,98",,,,,,,,-,,,,,,"131.569,98",,,,,,,"1.199.447,34",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTELO-ES,,,,,,,,ES,,"95.388,24",,,,,,,,-,,,,,,"95.388,24",,,,,,,"869.599,32",,,,,,,,
COLATINA-ES,,,,,,,,ES,,"121.702,23",,,,,,,,-,,,,,,"121.702,23",,,,,,,"1.109.488,80",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,ES,,"152.411,23",,,,,,,,"19.977,80",,,,,,"172.389,03",,,,,,,"1.750.711,88",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,ES,,"92.098,99",,,,,,,,-,,,,,,"92.098,99",,,,,,,"839.613,13",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
ECOPORANGA-ES,,,,,,,,ES,,"85.520,49",,,,,,,,-,,,,,,"85.520,49",,,,,,,"779.640,75",,,,,,,,
FUNDAO-ES,,,,,,,,ES,,"396.391,36",,,,,,,,"233.275,86",,,,,,"629.667,22",,,,,,,"6.165.320,40",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
GUACUI-ES,,,,,,,,ES,,"88.809,74",,,,,,,,-,,,,,,"88.809,74",,,,,,,"809.626,96",,,,,,,,
GUARAPARI-ES,,,,,,,,ES,,"121.702,23",,,,,,,,-,,,,,,"121.702,23",,,,,,,"1.109.488,80",,,,,,,,
IBATIBA-ES,,,,,,,,ES,,"82.231,24",,,,,,,,-,,,,,,"82.231,24",,,,,,,"749.654,60",,,,,,,,
IBIRACU-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
IBITIRAMA-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
ICONHA-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
IRUPI-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
ITAGUACU-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
ITAPEMIRIM-ES,,,,,,,,ES,,"482.563,40",,,,,,,,"1.923.048,03",,,,,,"2.405.611,43",,,,,,,"18.296.596,92",,,,,,,,
ITARANA-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
IUNA-ES,,,,,,,,ES,,"88.809,74",,,,,,,,-,,,,,,"88.809,74",,,,,,,"809.626,96",,,,,,,,
JAGUARE-ES,,,,,,,,ES,,"352.275,13",,,,,,,,"114.946,78",,,,,,"467.221,91",,,,,,,"5.158.825,65",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
JOAO NEIVA-ES,,,,,,,,ES,,"75.652,74",,,,,,,,-,,,,,,"75.652,74",,,,,,,"689.682,19",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
LINHARES-ES,,,,,,,,ES,,"4.089.779,08",,,,,,,,"445.133,05",,,,,,"4.534.912,13",,,,,,,"44.118.449,51",,,,,,,,
MANTENOPOLIS-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
MARATAIZES-ES,,,,,,,,ES,,"92.098,99",,,,,,,,"903.672,26",,,,,,"995.771,25",,,,,,,"5.348.629,75",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
MARILANDIA-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,ES,,"88.809,74",,,,,,,,-,,,,,,"88.809,74",,,,,,,"809.626,96",,,,,,,,
MONTANHA-ES,,,,,,,,ES,,"78.941,99",,,,,,,,-,,,,,,"78.941,99",,,,,,,"719.668,39",,,,,,,,
MUCURICI-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,ES,,"82.231,24",,,,,,,,-,,,,,,"82.231,24",,,,,,,"749.654,60",,,,,,,,
MUQUI-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
NOVA VENECIA-ES,,,,,,,,ES,,"101.966,74",,,,,,,,-,,,,,,"101.966,74",,,,,,,"929.571,67",,,,,,,,
PANCAS-ES,,,,,,,,ES,,"82.231,24",,,,,,,,-,,,,,,"82.231,24",,,,,,,"749.654,60",,,,,,,,
PEDRO CANARIO-ES,,,,,,,,ES,,"85.520,49",,,,,,,,-,,,,,,"85.520,49",,,,,,,"779.640,75",,,,,,,,
PINHEIROS-ES,,,,,,,,ES,,"85.520,49",,,,,,,,-,,,,,,"85.520,49",,,,,,,"779.640,75",,,,,,,,
PIUMA-ES,,,,,,,,ES,,"413.625,77",,,,,,,,"176.844,45",,,,,,"590.470,22",,,,,,,"4.919.865,60",,,,,,,,
PONTO BELO-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,ES,,"361.922,55",,,,,,,,"4.631.102,45",,,,,,"4.993.025,00",,,,,,,"53.345.719,45",,,,,,,,
RIO BANANAL-ES,,,,,,,,ES,,"78.941,99",,,,,,,,-,,,,,,"78.941,99",,,,,,,"719.668,39",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,ES,,"92.098,99",,,,,,,,-,,,,,,"92.098,99",,,,,,,"839.613,13",,,,,,,,
SANTA TERESA-ES,,,,,,,,ES,,"85.520,49",,,,,,,,-,,,,,,"85.520,49",,,,,,,"779.640,75",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,ES,,"92.098,99",,,,,,,,-,,,,,,"92.098,99",,,,,,,"839.613,13",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MATEUS-ES,,,,,,,,ES,,"780.761,23",,,,,,,,"95.975,40",,,,,,"876.736,63",,,,,,,"15.862.669,66",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,ES,,"69.074,24",,,,,,,,-,,,,,,"69.074,24",,,,,,,"629.709,82",,,,,,,,
SERRA-ES,,,,,,,,ES,,"689.376,29",,,,,,,,"593.778,36",,,,,,"1.283.154,65",,,,,,,"12.746.143,68",,,,,,,,
SOORETAMA-ES,,,,,,,,ES,,"85.520,49",,,,,,,,-,,,,,,"85.520,49",,,,,,,"779.640,75",,,,,,,,
VARGEM ALTA-ES,,,,,,,,ES,,"78.941,99",,,,,,,,-,,,,,,"78.941,99",,,,,,,"719.668,39",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,ES,,"82.231,24",,,,,,,,-,,,,,,"82.231,24",,,,,,,"749.654,60",,,,,,,,
VIANA-ES,,,,,,,,ES,,"108.545,23",,,,,,,,-,,,,,,"108.545,23",,,,,,,"989.544,07",,,,,,,,
VILA PAVAO-ES,,,,,,,,ES,,"65.784,99",,,,,,,,-,,,,,,"65.784,99",,,,,,,"599.723,64",,,,,,,,
VILA VALERIO-ES,,,,,,,,ES,,"72.363,49",,,,,,,,-,,,,,,"72.363,49",,,,,,,"659.696,01",,,,,,,,
VILA VELHA-ES,,,,,,,,ES,,"689.376,29",,,,,,,,-,,,,,,"689.376,29",,,,,,,"6.356.793,24",,,,,,,,
VITORIA-ES,,,,,,,,ES,,"689.376,29",,,,,,,,"51.300,80",,,,,,"740.677,09",,,,,,,"6.908.815,32",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,"15.351.962,10",,,,,,,,"12.385.861,64",,,,,,"27.737.823,74",,,,,,,"272.136.169,97",,,,,,,,
BETIM-MG,,,,,,,,MG,,"41.907,62",,,,,,,,-,,,,,,"41.907,62",,,,,,,"468.509,04",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,"41.907,62",,,,,,,,-,,,,,,"41.907,62",,,,,,,"468.509,04",,,,,,,,
AFUA-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
ALENQUER-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
ALMEIRIM-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
ANAJAS-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
BREVES-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
CHAVES-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
CURUA-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
FARO-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
GURUPA-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
JURUTI-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
MELGACO-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
MONTE ALEGRE-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
OBIDOS-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
PORTO DE MOZ-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
PRAINHA-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
SANTAREM-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
TERRA SANTA-PA,,,,,,,,PA,,-,,,,,,,,"7.668,32",,,,,,"7.668,32",,,,,,,"79.420,67",,,,,,,,
PARA  TOTAL,,,,,,,,,,-,,,,,,,,"130.361,44",,,,,,"130.361,44",,,,,,,"1.350.151,39",,,,,,,,
CALDAS BRANDAO-PB,,,,,,,,PB,,-,,,,,,,,-,,,,,,-,,,,,,,"13,45",,,,,,,,
SANTA RITA-PB,,,,,,,,PB,,-,,,,,,,,-,,,,,,-,,,,,,,"1.204,38",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,-,,,,,,,,-,,,,,,-,,,,,,,"1.217,83",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,PE,,"698.462,84",,,,,,,,-,,,,,,"698.462,84",,,,,,,"7.997.632,22",,,,,,,,
CAMARAGIBE-PE,,,,,,,,PE,,"698.462,84",,,,,,,,-,,,,,,"698.462,84",,,,,,,"7.997.661,69",,,,,,,,
GOIANA-PE,,,,,,,,PE,,"698.462,84",,,,,,,,-,,,,,,"698.462,84",,,,,,,"7.997.632,22",,,,,,,,
IPOJUCA-PE,,,,,,,,PE,,-,,,,,,,,-,,,,,,-,,,,,,,"3,36",,,,,,,,
ITAMBE-PE,,,,,,,,PE,,-,,,,,,,,-,,,,,,-,,,,,,,"11,44",,,,,,,,
ITAQUITINGA-PE,,,,,,,,PE,,"698.462,84",,,,,,,,-,,,,,,"698.462,84",,,,,,,"7.997.325,33",,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,PE,,-,,,,,,,,-,,,,,,-,,,,,,,"11,34",,,,,,,,
MORENO-PE,,,,,,,,PE,,-,,,,,,,,-,,,,,,-,,,,,,,"1.914.126,55",,,,,,,,
PAULISTA-PE,,,,,,,,PE,,"656.555,22",,,,,,,,-,,,,,,"656.555,22",,,,,,,"7.529.123,18",,,,,,,,
RECIFE-PE,,,,,,,,PE,,-,,,,,,,,-,,,,,,-,,,,,,,"14,00",,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,PE,,-,,,,,,,,-,,,,,,-,,,,,,,"15,20",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,"3.450.406,58",,,,,,,,-,,,,,,"3.450.406,58",,,,,,,"41.433.556,53",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,RJ,,"4.162.237,57",,,,,,,,"1.009.185,88",,,,,,"5.171.423,45",,,,,,,"77.152.199,31",,,,,,,,
APERIBE-RJ,,,,,,,,RJ,,"267.058,75",,,,,,,,-,,,,,,"267.058,75",,,,,,,"3.261.108,74",,,,,,,,
ARARUAMA-RJ,,,,,,,,RJ,,"494.058,70",,,,,,,,-,,,,,,"494.058,70",,,,,,,"6.033.051,27",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,RJ,,"2.044.026,65",,,,,,,,"1.245.876,38",,,,,,"3.289.903,03",,,,,,,"40.325.414,55",,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,RJ,,"360.529,32",,,,,,,,"51.333,45",,,,,,"411.862,77",,,,,,,"5.207.449,30",,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,RJ,,"494.058,70",,,,,,,,-,,,,,,"494.058,70",,,,,,,"6.033.051,27",,,,,,,,
BARRA MANSA-RJ,,,,,,,,RJ,,"1.190.672,73",,,,,,,,-,,,,,,"1.190.672,73",,,,,,,"14.051.340,78",,,,,,,,
BELFORD ROXO-RJ,,,,,,,,RJ,,"534.117,51",,,,,,,,-,,,,,,"534.117,51",,,,,,,"6.522.217,61",,,,,,,,
BOM JARDIM-RJ,,,,,,,,RJ,,"360.529,32",,,,,,,,-,,,,,,"360.529,32",,,,,,,"4.402.496,85",,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,RJ,,"387.235,20",,,,,,,,-,,,,,,"387.235,20",,,,,,,"4.728.607,76",,,,,,,,
CABO FRIO-RJ,,,,,,,,RJ,,"3.028.187,64",,,,,,,,"6.115.331,21",,,,,,"9.143.518,85",,,,,,,"109.480.089,18",,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,RJ,,"2.105.459,15",,,,,,,,-,,,,,,"2.105.459,15",,,,,,,"25.754.200,18",,,,,,,,
CAMBUCI-RJ,,,,,,,,RJ,,"307.117,57",,,,,,,,-,,,,,,"307.117,57",,,,,,,"3.750.275,09",,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,RJ,,"3.028.187,64",,,,,,,,"32.654.364,80",,,,,,"35.682.552,44",,,,,,,"444.033.387,13",,,,,,,,
CANTAGALO-RJ,,,,,,,,RJ,,"333.823,44",,,,,,,,-,,,,,,"333.823,44",,,,,,,"4.076.385,96",,,,,,,,
CARAPEBUS-RJ,,,,,,,,RJ,,"1.589.798,51",,,,,,,,"489.443,41",,,,,,"2.079.241,92",,,,,,,"25.470.518,27",,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,RJ,,"293.764,63",,,,,,,,-,,,,,,"293.764,63",,,,,,,"3.587.219,65",,,,,,,,
CARMO-RJ,,,,,,,,RJ,,"320.470,51",,,,,,,,-,,,,,,"320.470,51",,,,,,,"3.913.330,52",,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,RJ,,"2.044.026,65",,,,,,,,"1.698.584,19",,,,,,"3.742.610,84",,,,,,,"44.126.284,59",,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,RJ,,"333.823,44",,,,,,,,-,,,,,,"333.823,44",,,,,,,"4.076.385,96",,,,,,,,
CORDEIRO-RJ,,,,,,,,RJ,,"333.823,44",,,,,,,,-,,,,,,"333.823,44",,,,,,,"4.076.385,96",,,,,,,,
